id,latitude,longitude
1100926,80.2839,7.23801
1100017,80.3111,6.53517
1100052,80.3111,6.56223
1100087,80.3111,6.58927
1100122,80.3111,6.61632
1100157,80.3111,6.64336
1100192,80.3111,6.67042
1100227,80.3111,6.69746
1100262,80.3111,6.72449
1100297,80.3111,6.75154
1100332,80.3111,6.77859
1100367,80.3111,6.80562
1100402,80.3111,6.83266
1100437,80.3111,6.85969
1100472,80.3111,6.88672
1100507,80.3111,6.91376
1100542,80.3111,6.94079
1100577,80.3111,6.96781
1100612,80.3111,6.99484
1100647,80.3111,7.02187
1100682,80.3111,7.0489
1100717,80.3111,7.07591
1100752,80.3111,7.10294
1100787,80.3111,7.12996
1100822,80.3111,7.15697
1100857,80.3111,7.184
1100892,80.3111,7.21101
1100927,80.3111,7.23801
1100018,80.3383,6.53517
1100053,80.3383,6.56223
1100088,80.3383,6.58927
1100123,80.3383,6.61632
1100158,80.3383,6.64336
1100193,80.3383,6.67042
1100228,80.3383,6.69746
1100263,80.3383,6.72449
1100298,80.3383,6.75154
1100333,80.3383,6.77859
1100368,80.3383,6.80562
1100403,80.3383,6.83266
1100438,80.3383,6.85969
1100473,80.3383,6.88672
1100508,80.3383,6.91376
1100543,80.3383,6.94079
1100578,80.3383,6.96781
1100613,80.3383,6.99484
1100648,80.3383,7.02187
1100683,80.3383,7.0489
1100718,80.3383,7.07591
1100753,80.3383,7.10294
1100788,80.3383,7.12996
1100823,80.3383,7.15697
1100858,80.3383,7.184
1100893,80.3383,7.21101
1100928,80.3383,7.23801
1100019,80.3656,6.53517
1100054,80.3656,6.56223
1100089,80.3656,6.58927
1100124,80.3656,6.61632
1100159,80.3656,6.64336
1100194,80.3656,6.67042
1100229,80.3656,6.69746
1100264,80.3656,6.72449
1100299,80.3656,6.75154
1100334,80.3656,6.77859
1100369,80.3656,6.80562
1100404,80.3656,6.83266
1100439,80.3656,6.85969
1100474,80.3656,6.88672
1100509,80.3656,6.91376
1100544,80.3656,6.94079
1100579,80.3656,6.96781
1100614,80.3656,6.99484
1100649,80.3656,7.02187
1100684,80.3656,7.0489
1100719,80.3656,7.07591
1100754,80.3656,7.10294
1100789,80.3656,7.12996
1100824,80.3656,7.15697
1100859,80.3656,7.184
1100894,80.3656,7.21101
1100929,80.3656,7.23801
1100020,80.3928,6.53517
1100055,80.3928,6.56223
1100090,80.3928,6.58927
1100125,80.3928,6.61632
1100160,80.3928,6.64336
1100195,80.3928,6.67042
1100230,80.3928,6.69746
1100265,80.3928,6.72449
1100300,80.3928,6.75154
1100335,80.3928,6.77859
1100370,80.3928,6.80562
1100405,80.3928,6.83266
1100440,80.3928,6.85969
1100475,80.3928,6.88672
1100510,80.3928,6.91376
1100545,80.3928,6.94079
1100580,80.3928,6.96781
1100615,80.3928,6.99484
1100650,80.3928,7.02187
1100685,80.3928,7.0489
1100720,80.3928,7.07591
1100755,80.3928,7.10294
1100790,80.3928,7.12996
1100825,80.3928,7.15697
1100860,80.3928,7.184
1100895,80.3928,7.21101
1100930,80.3928,7.23801
1100021,80.42,6.53517
1100056,80.42,6.56223
1100091,80.42,6.58927
1100126,80.42,6.61632
1100161,80.42,6.64336
1100196,80.42,6.67042
1100231,80.42,6.69746
1100266,80.42,6.72449
1100301,80.42,6.75154
1100336,80.42,6.77859
1100371,80.42,6.80562
1100406,80.42,6.83266
1100441,80.42,6.85969
1100476,80.42,6.88672
1100511,80.42,6.91376
1100546,80.42,6.94079
1100581,80.42,6.96781
1100616,80.42,6.99484
1100651,80.42,7.02187
1100686,80.42,7.0489
1100721,80.42,7.07591
1100756,80.42,7.10294
1100791,80.42,7.12996
1100826,80.42,7.15697
1100861,80.42,7.184
1100896,80.42,7.21101
1100931,80.42,7.23801
1100022,80.4473,6.53517
1100057,80.4473,6.56223
1100092,80.4473,6.58927
1100127,80.4473,6.61632
1100162,80.4473,6.64336
1100197,80.4473,6.67042
1100232,80.4473,6.69746
1100267,80.4473,6.72449
1100302,80.4473,6.75154
1100337,80.4473,6.77859
1100372,80.4473,6.80562
1100407,80.4473,6.83266
1100442,80.4473,6.85969
1100477,80.4473,6.88672
1100512,80.4473,6.91376
1100547,80.4473,6.94079
1100582,80.4473,6.96781
1100617,80.4473,6.99484
1100652,80.4473,7.02187
1100687,80.4473,7.0489
1100722,80.4473,7.07591
1100757,80.4473,7.10294
1100792,80.4473,7.12996
1100827,80.4473,7.15697
1100862,80.4473,7.184
1100897,80.4473,7.21101
1100932,80.4473,7.23801
1100023,80.4745,6.53517
1100058,80.4745,6.56223
1100093,80.4745,6.58927
1100128,80.4745,6.61632
1100163,80.4745,6.64336
1100198,80.4745,6.67042
1100233,80.4745,6.69746
1100268,80.4745,6.72449
1100303,80.4745,6.75154
1100338,80.4745,6.77859
1100373,80.4745,6.80562
1100408,80.4745,6.83266
1100443,80.4745,6.85969
1100478,80.4745,6.88672
1100513,80.4745,6.91376
1100548,80.4745,6.94079
1100583,80.4745,6.96781
1100618,80.4745,6.99484
1100653,80.4745,7.02187
1100688,80.4745,7.0489
1100723,80.4745,7.07591
1100758,80.4745,7.10294
1100793,80.4745,7.12996
1100828,80.4745,7.15697
1100863,80.4745,7.184
1100898,80.4745,7.21101
1100933,80.4745,7.23801
1100024,80.5017,6.53517
1100059,80.5017,6.56223
1100094,80.5017,6.58927
1100129,80.5017,6.61632
1100164,80.5017,6.64336
1100199,80.5017,6.67042
1100234,80.5017,6.69746
1100269,80.5017,6.72449
1100304,80.5017,6.75154
1100339,80.5017,6.77859
1100374,80.5017,6.80562
1100409,80.5017,6.83266
1100444,80.5017,6.85969
1100479,80.5017,6.88672
1100514,80.5017,6.91376
1100549,80.5017,6.94079
1100584,80.5017,6.96781
1100619,80.5017,6.99484
1100654,80.5017,7.02187
1100689,80.5017,7.0489
1100724,80.5017,7.07591
1100759,80.5017,7.10294
1100794,80.5017,7.12996
1100829,80.5017,7.15697
1100864,80.5017,7.184
1100899,80.5017,7.21101
1100934,80.5017,7.23801
1100025,80.5289,6.53517
1100060,80.5289,6.56223
1100095,80.5289,6.58927
1100130,80.5289,6.61632
1100165,80.5289,6.64336
1100200,80.5289,6.67042
1100235,80.5289,6.69746
1100270,80.5289,6.72449
1100305,80.5289,6.75154
1100340,80.5289,6.77859
1100375,80.5289,6.80562
1100410,80.5289,6.83266
1100445,80.5289,6.85969
1100480,80.5289,6.88672
1100515,80.5289,6.91376
1100550,80.5289,6.94079
1100585,80.5289,6.96781
1100620,80.5289,6.99484
1100655,80.5289,7.02187
1100690,80.5289,7.0489
1100725,80.5289,7.07591
1100760,80.5289,7.10294
1100795,80.5289,7.12996
1100830,80.5289,7.15697
1100865,80.5289,7.184
1100900,80.5289,7.21101
1100935,80.5289,7.23801
1100026,80.5562,6.53517
1100061,80.5562,6.56223
1100096,80.5562,6.58927
1100131,80.5562,6.61632
1100166,80.5562,6.64336
1100201,80.5562,6.67042
1100236,80.5562,6.69746
1100271,80.5562,6.72449
1100306,80.5562,6.75154
1100341,80.5562,6.77859
1100376,80.5562,6.80562
1100411,80.5562,6.83266
1100446,80.5562,6.85969
1100481,80.5562,6.88672
1100516,80.5562,6.91376
1100551,80.5562,6.94079
1100586,80.5562,6.96781
1100621,80.5562,6.99484
1100656,80.5562,7.02187
1100691,80.5562,7.0489
1100726,80.5562,7.07591
1100761,80.5562,7.10294
1100796,80.5562,7.12996
1100831,80.5562,7.15697
1100866,80.5562,7.184
1100901,80.5562,7.21101
1100936,80.5562,7.23801
1100027,80.5834,6.53517
1100062,80.5834,6.56223
1100097,80.5834,6.58927
1100132,80.5834,6.61632
1100167,80.5834,6.64336
1100202,80.5834,6.67042
1100237,80.5834,6.69746
1100272,80.5834,6.72449
1100307,80.5834,6.75154
1100342,80.5834,6.77859
1100377,80.5834,6.80562
1100412,80.5834,6.83266
1100447,80.5834,6.85969
1100482,80.5834,6.88672
1100517,80.5834,6.91376
1100552,80.5834,6.94079
1100587,80.5834,6.96781
1100622,80.5834,6.99484
1100657,80.5834,7.02187
1100692,80.5834,7.0489
1100727,80.5834,7.07591
1100762,80.5834,7.10294
1100797,80.5834,7.12996
1100832,80.5834,7.15697
1100867,80.5834,7.184
1100902,80.5834,7.21101
1100937,80.5834,7.23801
1100028,80.6106,6.53517
1100063,80.6106,6.56223
1100098,80.6106,6.58927
1100133,80.6106,6.61632
1100168,80.6106,6.64336
1100203,80.6106,6.67042
1100238,80.6106,6.69746
1100273,80.6106,6.72449
1100308,80.6106,6.75154
1100343,80.6106,6.77859
1100378,80.6106,6.80562
1100413,80.6106,6.83266
1100448,80.6106,6.85969
1100483,80.6106,6.88672
1100518,80.6106,6.91376
1100553,80.6106,6.94079
1100588,80.6106,6.96781
1100623,80.6106,6.99484
1100658,80.6106,7.02187
1100693,80.6106,7.0489
1100728,80.6106,7.07591
1100763,80.6106,7.10294
1100798,80.6106,7.12996
1100833,80.6106,7.15697
1100868,80.6106,7.184
1100903,80.6106,7.21101
1100938,80.6106,7.23801
1100029,80.6379,6.53517
1100064,80.6379,6.56223
1100099,80.6379,6.58927
1100134,80.6379,6.61632
1100169,80.6379,6.64336
1100204,80.6379,6.67042
1100239,80.6379,6.69746
1100274,80.6379,6.72449
1100309,80.6379,6.75154
1100344,80.6379,6.77859
1100379,80.6379,6.80562
1100414,80.6379,6.83266
1100449,80.6379,6.85969
1100484,80.6379,6.88672
1100519,80.6379,6.91376
1100554,80.6379,6.94079
1100589,80.6379,6.96781
1100624,80.6379,6.99484
1100659,80.6379,7.02187
1100694,80.6379,7.0489
1100729,80.6379,7.07591
1100764,80.6379,7.10294
1100799,80.6379,7.12996
1100834,80.6379,7.15697
1100869,80.6379,7.184
1100904,80.6379,7.21101
1100939,80.6379,7.23801
1100030,80.6651,6.53517
1100065,80.6651,6.56223
1100100,80.6651,6.58927
1100135,80.6651,6.61632
1100170,80.6651,6.64336
1100205,80.6651,6.67042
1100240,80.6651,6.69746
1100275,80.6651,6.72449
1100310,80.6651,6.75154
1100345,80.6651,6.77859
1100380,80.6651,6.80562
1100415,80.6651,6.83266
1100450,80.6651,6.85969
1100485,80.6651,6.88672
1100520,80.6651,6.91376
1100555,80.6651,6.94079
1100590,80.6651,6.96781
1100625,80.6651,6.99484
1100660,80.6651,7.02187
1100695,80.6651,7.0489
1100730,80.6651,7.07591
1100765,80.6651,7.10294
1100800,80.6651,7.12996
1100835,80.6651,7.15697
1100870,80.6651,7.184
1100905,80.6651,7.21101
1100940,80.6651,7.23801
1100031,80.6923,6.53517
1100066,80.6923,6.56223
1100101,80.6923,6.58927
1100136,80.6923,6.61632
1100171,80.6923,6.64336
1100206,80.6923,6.67042
1100241,80.6923,6.69746
1100276,80.6923,6.72449
1100311,80.6923,6.75154
1100346,80.6923,6.77859
1100381,80.6923,6.80562
1100416,80.6923,6.83266
1100451,80.6923,6.85969
1100486,80.6923,6.88672
1100521,80.6923,6.91376
1100556,80.6923,6.94079
1100591,80.6923,6.96781
1100626,80.6923,6.99484
1100661,80.6923,7.02187
1100696,80.6923,7.0489
1100731,80.6923,7.07591
1100766,80.6923,7.10294
1100801,80.6923,7.12996
1100836,80.6923,7.15697
1100871,80.6923,7.184
1100906,80.6923,7.21101
1100941,80.6923,7.23801
1100032,80.7195,6.53517
1100067,80.7195,6.56223
1100102,80.7195,6.58927
1100137,80.7195,6.61632
1100172,80.7195,6.64336
1100207,80.7195,6.67042
1100242,80.7195,6.69746
1100277,80.7195,6.72449
1100312,80.7195,6.75154
1100347,80.7195,6.77859
1100382,80.7195,6.80562
1100417,80.7195,6.83266
1100452,80.7195,6.85969
1100487,80.7195,6.88672
1100522,80.7195,6.91376
1100557,80.7195,6.94079
1100592,80.7195,6.96781
1100627,80.7195,6.99484
1100662,80.7195,7.02187
1100697,80.7195,7.0489
1100732,80.7195,7.07591
1100767,80.7195,7.10294
1100802,80.7195,7.12996
1100837,80.7195,7.15697
1100872,80.7195,7.184
1100907,80.7195,7.21101
1100942,80.7195,7.23801
1100033,80.7468,6.53517
1100068,80.7468,6.56223
1100103,80.7468,6.58927
1100138,80.7468,6.61632
1100173,80.7468,6.64336
1100208,80.7468,6.67042
1100243,80.7468,6.69746
1100278,80.7468,6.72449
1100313,80.7468,6.75154
1100348,80.7468,6.77859
1100383,80.7468,6.80562
1100418,80.7468,6.83266
1100453,80.7468,6.85969
1100488,80.7468,6.88672
1100523,80.7468,6.91376
1100558,80.7468,6.94079
1100593,80.7468,6.96781
1100628,80.7468,6.99484
1100663,80.7468,7.02187
1100698,80.7468,7.0489
1100733,80.7468,7.07591
1100768,80.7468,7.10294
1100803,80.7468,7.12996
1100838,80.7468,7.15697
1100873,80.7468,7.184
1100908,80.7468,7.21101
1100943,80.7468,7.23801
1100034,80.774,6.53517
1100069,80.774,6.56223
1100104,80.774,6.58927
1100139,80.774,6.61632
1100174,80.774,6.64336
1100209,80.774,6.67042
1100244,80.774,6.69746
1100279,80.774,6.72449
1100314,80.774,6.75154
1100349,80.774,6.77859
1100384,80.774,6.80562
1100419,80.774,6.83266
1100454,80.774,6.85969
1100489,80.774,6.88672
1100524,80.774,6.91376
1100559,80.774,6.94079
1100594,80.774,6.96781
1100629,80.774,6.99484
1100664,80.774,7.02187
1100699,80.774,7.0489
1100734,80.774,7.07591
1100769,80.774,7.10294
1100804,80.774,7.12996
1100839,80.774,7.15697
1100874,80.774,7.184
1100909,80.774,7.21101
1100944,80.774,7.23801
