1          397100.000   492250.000
2          397100.000   492400.000
3          397100.000   492550.000
4          397100.000   492700.000
5          397100.000   492850.000
6          397100.000   493000.000
7          397100.000   493150.000
8          397100.000   493300.000
9          397100.000   493450.000
10         397100.000   493600.000
11         397250.000   491800.000
12         397250.000   491950.000
13         397250.000   492100.000
14         397250.000   492250.000
15         397250.000   492400.000
16         397250.000   492550.000
17         397250.000   492700.000
18         397250.000   492850.000
19         397250.000   493000.000
20         397250.000   493150.000
21         397250.000   493300.000
22         397250.000   493450.000
23         397250.000   493600.000
24         397250.000   493750.000
25         397250.000   493900.000
26         397400.000   491350.000
27         397400.000   491500.000
28         397400.000   491650.000
29         397400.000   491800.000
30         397400.000   491950.000
31         397400.000   492100.000
32         397400.000   492250.000
33         397400.000   492400.000
34         397400.000   492550.000
35         397400.000   492700.000
36         397400.000   492850.000
37         397400.000   493000.000
38         397400.000   493150.000
39         397400.000   493750.000
40         397400.000   493900.000
41         397550.000   490900.000
42         397550.000   491050.000
43         397550.000   491200.000
44         397550.000   491350.000
45         397550.000   491500.000
46         397550.000   491650.000
47         397550.000   491800.000
48         397550.000   491950.000
49         397550.000   492100.000
50         397550.000   492250.000
51         397550.000   492400.000
52         397550.000   492550.000
53         397550.000   492700.000
54         397550.000   492850.000
55         397550.000   493000.000
56         397550.000   493150.000
57         397550.000   493300.000
58         397550.000   493450.000
59         397700.000   490300.000
60         397700.000   490450.000
61         397700.000   490600.000
62         397700.000   490750.000
63         397700.000   490900.000
64         397700.000   491050.000
65         397700.000   491200.000
66         397700.000   491350.000
67         397700.000   491500.000
68         397700.000   491650.000
69         397700.000   491800.000
70         397700.000   491950.000
71         397700.000   492100.000
72         397700.000   492250.000
73         397700.000   492400.000
74         397700.000   492550.000
75         397700.000   492700.000
76         397700.000   492850.000
77         397700.000   493000.000
78         397700.000   493150.000
79         397700.000   493300.000
80         397700.000   493450.000
81         397700.000   493600.000
82         397850.000   489850.000
83         397850.000   490000.000
84         397850.000   490150.000
85         397850.000   490300.000
86         397850.000   490450.000
87         397850.000   490600.000
88         397850.000   490750.000
89         397850.000   490900.000
90         397850.000   491050.000
91         397850.000   491200.000
92         397850.000   491350.000
93         397850.000   491500.000
94         397850.000   491650.000
95         397850.000   491800.000
96         397850.000   491950.000
97         397850.000   492100.000
98         397850.000   492250.000
99         397850.000   492400.000
100        397850.000   492550.000
101        397850.000   492700.000
102        397850.000   492850.000
103        397850.000   493000.000
104        397850.000   493150.000
105        397850.000   493300.000
106        397850.000   493450.000
107        397850.000   493600.000
108        398000.000   489400.000
109        398000.000   489550.000
110        398000.000   489700.000
111        398000.000   489850.000
112        398000.000   490000.000
113        398000.000   490150.000
114        398000.000   490300.000
115        398000.000   490450.000
116        398000.000   490600.000
117        398000.000   490750.000
118        398000.000   490900.000
119        398000.000   491050.000
120        398000.000   491200.000
121        398000.000   491350.000
122        398000.000   491500.000
123        398000.000   491650.000
124        398000.000   491800.000
125        398000.000   491950.000
126        398000.000   492100.000
127        398000.000   492250.000
128        398000.000   492400.000
129        398000.000   492550.000
130        398000.000   492700.000
131        398000.000   492850.000
132        398000.000   493000.000
133        398000.000   493150.000
134        398000.000   493300.000
135        398000.000   493450.000
136        398000.000   493600.000
137        398150.000   488800.000
138        398150.000   488950.000
139        398150.000   489100.000
140        398150.000   489250.000
141        398150.000   489400.000
142        398150.000   489550.000
143        398150.000   489700.000
144        398150.000   489850.000
145        398150.000   490000.000
146        398150.000   490150.000
147        398150.000   490300.000
148        398150.000   490450.000
149        398150.000   490600.000
150        398150.000   490750.000
151        398150.000   490900.000
152        398150.000   491050.000
153        398150.000   491200.000
154        398150.000   491350.000
155        398150.000   491500.000
156        398150.000   491650.000
157        398150.000   491800.000
158        398150.000   491950.000
159        398150.000   492100.000
160        398150.000   492250.000
161        398150.000   492400.000
162        398150.000   492550.000
163        398150.000   492700.000
164        398150.000   492850.000
165        398150.000   493000.000
166        398150.000   493150.000
167        398150.000   493300.000
168        398150.000   493450.000
169        398150.000   493600.000
170        398150.000   493750.000
171        398150.000   493900.000
172        398150.000   494050.000
173        398300.000   488200.000
174        398300.000   488350.000
175        398300.000   488500.000
176        398300.000   488650.000
177        398300.000   488800.000
178        398300.000   488950.000
179        398300.000   489100.000
180        398300.000   489250.000
181        398300.000   489400.000
182        398300.000   489550.000
183        398300.000   489700.000
184        398300.000   489850.000
185        398300.000   490000.000
186        398300.000   490150.000
187        398300.000   490300.000
188        398300.000   490450.000
