1          397100.000   492550.000
2          397100.000   492700.000
3          397100.000   492850.000
4          397250.000   492250.000
5          397250.000   492400.000
6          397250.000   492550.000
7          397250.000   492700.000
8          397250.000   492850.000
9          397400.000   491950.000
10         397400.000   492100.000
11         397400.000   492250.000
12         397400.000   492400.000
13         397400.000   492550.000
14         397400.000   492700.000
15         397400.000   492850.000
16         397400.000   493000.000
17         397550.000   491350.000
18         397550.000   491500.000
19         397550.000   491650.000
20         397550.000   491800.000
21         397550.000   491950.000
22         397550.000   492100.000
23         397550.000   492250.000
24         397550.000   492400.000
25         397550.000   492550.000
26         397550.000   492700.000
27         397550.000   492850.000
28         397550.000   493000.000
29         397550.000   493150.000
30         397550.000   493300.000
31         397550.000   493450.000
32         397700.000   490750.000
33         397700.000   490900.000
34         397700.000   491050.000
35         397700.000   491200.000
36         397700.000   491350.000
37         397700.000   491500.000
38         397700.000   491650.000
39         397700.000   491800.000
40         397700.000   491950.000
41         397700.000   492100.000
42         397700.000   492250.000
43         397700.000   492400.000
44         397700.000   492550.000
45         397700.000   492700.000
46         397700.000   492850.000
47         397700.000   493000.000
48         397700.000   493150.000
49         397700.000   493300.000
50         397700.000   493450.000
51         397700.000   493600.000
52         397850.000   490150.000
53         397850.000   490300.000
54         397850.000   490450.000
55         397850.000   490600.000
56         397850.000   490750.000
57         397850.000   490900.000
58         397850.000   491050.000
59         397850.000   491200.000
60         397850.000   491350.000
61         397850.000   491500.000
62         397850.000   491650.000
63         397850.000   491800.000
64         397850.000   491950.000
65         397850.000   492100.000
66         397850.000   492250.000
67         397850.000   492400.000
68         397850.000   492550.000
69         397850.000   492700.000
70         397850.000   492850.000
71         397850.000   493000.000
72         397850.000   493150.000
73         397850.000   493300.000
74         397850.000   493450.000
75         397850.000   493600.000
76         398000.000   489400.000
77         398000.000   489550.000
78         398000.000   489700.000
79         398000.000   489850.000
80         398000.000   490000.000
81         398000.000   490150.000
82         398000.000   490300.000
83         398000.000   490450.000
84         398000.000   490600.000
85         398000.000   490750.000
86         398000.000   490900.000
87         398000.000   491050.000
88         398000.000   491200.000
89         398000.000   491350.000
90         398000.000   491500.000
91         398000.000   491650.000
92         398000.000   491800.000
93         398000.000   491950.000
94         398000.000   492100.000
95         398000.000   492250.000
96         398000.000   492400.000
97         398000.000   492550.000
98         398000.000   492700.000
99         398000.000   492850.000
100        398000.000   493000.000
101        398000.000   493150.000
102        398000.000   493300.000
103        398000.000   493450.000
104        398000.000   493600.000
105        398150.000   488800.000
106        398150.000   488950.000
107        398150.000   489100.000
108        398150.000   489250.000
109        398150.000   489400.000
110        398150.000   489550.000
111        398150.000   489700.000
112        398150.000   489850.000
113        398150.000   490000.000
114        398150.000   490150.000
115        398150.000   490300.000
116        398150.000   490450.000
117        398150.000   490600.000
118        398150.000   490750.000
119        398150.000   490900.000
120        398150.000   491050.000
121        398150.000   491200.000
122        398150.000   491350.000
123        398150.000   491500.000
124        398150.000   491650.000
125        398150.000   491800.000
126        398150.000   491950.000
127        398150.000   492100.000
128        398150.000   492250.000
129        398150.000   492400.000
130        398150.000   492550.000
131        398150.000   492700.000
132        398150.000   492850.000
133        398150.000   493000.000
134        398150.000   493150.000
135        398150.000   493300.000
136        398150.000   493450.000
137        398150.000   493600.000
138        398150.000   493750.000
139        398150.000   493900.000
140        398150.000   494050.000
141        398300.000   488200.000
142        398300.000   488350.000
143        398300.000   488500.000
144        398300.000   488650.000
145        398300.000   488800.000
146        398300.000   488950.000
147        398300.000   489100.000
148        398300.000   489250.000
149        398300.000   489400.000
150        398300.000   489550.000
151        398300.000   489700.000
152        398300.000   489850.000
153        398300.000   490000.000
154        398300.000   490150.000
155        398300.000   490300.000
156        398300.000   490450.000
157        398300.000   490600.000
158        398300.000   490750.000
159        398300.000   490900.000
160        398300.000   491050.000
161        398300.000   491200.000
162        398300.000   491350.000
163        398300.000   491500.000
164        398300.000   491650.000
165        398300.000   491800.000
166        398300.000   491950.000
167        398300.000   492100.000
168        398300.000   492250.000
169        398300.000   492400.000
170        398300.000   492550.000
171        398300.000   492700.000
172        398300.000   492850.000
173        398300.000   493000.000
174        398300.000   493150.000
175        398300.000   493300.000
176        398300.000   493450.000
177        398300.000   493600.000
178        398300.000   493750.000
179        398300.000   493900.000
180        398300.000   494050.000
181        398300.000   494200.000
182        398300.000   494350.000
183        398300.000   494500.000
184        398450.000   487600.000
185        398450.000   487750.000
186        398450.000   487900.000
187        398450.000   488050.000
188        398450.000   488200.000
189        398450.000   488350.000
190        398450.000   488500.000
191        398450.000   488650.000
192        398450.000   488800.000
193        398450.000   488950.000
194        398450.000   489100.000
195        398450.000   489250.000
196        398450.000   489400.000
197        398450.000   489550.000
198        398450.000   489700.000
199        398450.000   489850.000
200        398450.000   490000.000
201        398450.000   490150.000
202        398450.000   490300.000
203        398450.000   490450.000
204        398450.000   490600.000
205        398450.000   490750.000
206        398450.000   490900.000
207        398450.000   491050.000
208        398450.000   491200.000
209        398450.000   491350.000
210        398450.000   491500.000
211        398450.000   491650.000
212        398450.000   491800.000
213        398450.000   491950.000
214        398450.000   492100.000
215        398450.000   492250.000
216        398450.000   492400.000
217        398450.000   492550.000
218        398450.000   492700.000
219        398450.000   492850.000
220        398450.000   493000.000
221        398450.000   493150.000
222        398450.000   493300.000
223        398450.000   493450.000
224        398450.000   493600.000
225        398450.000   493750.000
226        398450.000   493900.000
227        398450.000   494050.000
228        398450.000   494200.000
229        398450.000   494350.000
230        398450.000   494500.000
231        398450.000   494650.000
232        398450.000   494800.000
233        398600.000   487000.000
234        398600.000   487150.000
235        398600.000   487300.000
236        398600.000   487450.000
237        398600.000   487600.000
238        398600.000   487750.000
239        398600.000   487900.000
240        398600.000   488050.000
241        398600.000   488200.000
242        398600.000   488350.000
243        398600.000   488500.000
244        398600.000   488650.000
245        398600.000   488800.000
246        398600.000   488950.000
247        398600.000   489100.000
248        398600.000   489250.000
249        398600.000   489400.000
250        398600.000   489550.000
251        398600.000   489700.000
252        398600.000   489850.000
253        398600.000   490000.000
254        398600.000   490150.000
255        398600.000   490300.000
256        398600.000   490450.000
257        398600.000   490600.000
258        398600.000   490750.000
259        398600.000   490900.000
260        398600.000   491050.000
261        398600.000   491200.000
262        398600.000   491350.000
263        398600.000   491500.000
264        398600.000   491650.000
265        398600.000   491800.000
266        398600.000   491950.000
267        398600.000   492100.000
268        398600.000   492250.000
269        398600.000   492400.000
270        398600.000   492550.000
271        398600.000   492700.000
272        398600.000   492850.000
273        398600.000   493000.000
274        398600.000   493150.000
275        398600.000   493300.000
276        398600.000   493450.000
277        398600.000   493600.000
278        398600.000   493750.000
279        398600.000   493900.000
280        398600.000   494050.000
281        398600.000   494200.000
282        398600.000   494350.000
283        398600.000   494500.000
284        398600.000   494650.000
285        398600.000   494800.000
286        398600.000   494950.000
287        398600.000   495100.000
288        398750.000   486400.000
289        398750.000   486550.000
290        398750.000   486700.000
291        398750.000   486850.000
292        398750.000   487000.000
293        398750.000   487150.000
294        398750.000   487300.000
295        398750.000   487450.000
296        398750.000   487600.000
297        398750.000   487750.000
298        398750.000   487900.000
299        398750.000   488050.000
300        398750.000   488200.000
301        398750.000   488350.000
302        398750.000   488500.000
303        398750.000   488650.000
304        398750.000   488800.000
305        398750.000   488950.000
306        398750.000   489100.000
307        398750.000   489250.000
308        398750.000   489400.000
309        398750.000   489550.000
310        398750.000   489700.000
311        398750.000   489850.000
312        398750.000   490000.000
313        398750.000   490150.000
314        398750.000   490300.000
315        398750.000   490450.000
316        398750.000   490600.000
317        398750.000   490750.000
318        398750.000   490900.000
319        398750.000   491050.000
320        398750.000   491200.000
321        398750.000   491350.000
322        398750.000   491500.000
323        398750.000   491650.000
324        398750.000   491800.000
325        398750.000   491950.000
326        398750.000   492100.000
327        398750.000   492250.000
328        398750.000   492400.000
329        398750.000   492550.000
330        398750.000   492700.000
331        398750.000   492850.000
332        398750.000   493000.000
333        398750.000   493150.000
334        398750.000   493300.000
335        398750.000   493450.000
336        398750.000   493600.000
337        398750.000   493750.000
338        398750.000   493900.000
339        398750.000   494050.000
340        398750.000   494200.000
341        398750.000   494350.000
342        398750.000   494500.000
343        398750.000   494650.000
344        398750.000   494800.000
345        398750.000   494950.000
346        398750.000   495100.000
347        398750.000   495250.000
348        398750.000   495400.000
349        398900.000   485650.000
350        398900.000   485800.000
351        398900.000   485950.000
352        398900.000   486100.000
353        398900.000   486250.000
354        398900.000   486400.000
355        398900.000   486550.000
356        398900.000   486700.000
357        398900.000   486850.000
358        398900.000   487000.000
359        398900.000   487150.000
360        398900.000   487300.000
361        398900.000   487450.000
362        398900.000   487600.000
363        398900.000   487750.000
364        398900.000   487900.000
365        398900.000   488050.000
366        398900.000   488200.000
367        398900.000   488350.000
368        398900.000   488500.000
369        398900.000   488650.000
370        398900.000   488800.000
371        398900.000   488950.000
372        398900.000   489100.000
373        398900.000   489250.000
374        398900.000   489400.000
375        398900.000   489550.000
376        398900.000   489700.000
377        398900.000   489850.000
378        398900.000   490000.000
379        398900.000   490150.000
380        398900.000   490300.000
381        398900.000   490450.000
382        398900.000   490600.000
383        398900.000   490750.000
384        398900.000   490900.000
385        398900.000   491050.000
386        398900.000   491200.000
387        398900.000   491350.000
388        398900.000   491500.000
389        398900.000   491650.000
390        398900.000   491800.000
391        398900.000   491950.000
392        398900.000   492100.000
393        398900.000   492250.000
394        398900.000   492400.000
395        398900.000   492550.000
396        398900.000   492700.000
397        398900.000   492850.000
398        398900.000   493000.000
399        398900.000   493150.000
400        398900.000   493300.000
401        398900.000   493450.000
402        398900.000   493600.000
403        398900.000   493750.000
404        398900.000   493900.000
405        398900.000   494050.000
406        398900.000   494200.000
407        398900.000   494350.000
408        398900.000   494500.000
409        398900.000   494650.000
410        398900.000   494800.000
411        398900.000   494950.000
412        398900.000   495100.000
413        398900.000   495250.000
414        398900.000   495400.000
415        398900.000   495550.000
416        399050.000   484750.000
417        399050.000   484900.000
418        399050.000   485050.000
419        399050.000   485200.000
420        399050.000   485350.000
421        399050.000   485500.000
422        399050.000   485650.000
423        399050.000   485800.000
424        399050.000   485950.000
425        399050.000   486100.000
426        399050.000   486250.000
427        399050.000   486400.000
428        399050.000   486550.000
429        399050.000   486700.000
430        399050.000   486850.000
431        399050.000   487000.000
432        399050.000   487150.000
433        399050.000   487300.000
434        399050.000   487450.000
435        399050.000   487600.000
436        399050.000   487750.000
437        399050.000   487900.000
438        399050.000   488050.000
439        399050.000   488200.000
440        399050.000   488350.000
441        399050.000   488500.000
442        399050.000   488650.000
443        399050.000   488800.000
444        399050.000   488950.000
445        399050.000   489100.000
446        399050.000   489250.000
447        399050.000   489400.000
448        399050.000   489550.000
449        399050.000   489700.000
450        399050.000   489850.000
451        399050.000   490000.000
452        399050.000   490150.000
453        399050.000   490300.000
454        399050.000   490450.000
455        399050.000   490600.000
456        399050.000   490750.000
457        399050.000   490900.000
458        399050.000   491050.000
459        399050.000   491200.000
460        399050.000   491350.000
461        399050.000   491500.000
462        399050.000   491650.000
463        399050.000   491800.000
464        399050.000   491950.000
465        399050.000   492100.000
466        399050.000   492250.000
467        399050.000   492400.000
468        399050.000   492550.000
469        399050.000   492700.000
470        399050.000   492850.000
471        399050.000   493000.000
472        399050.000   493150.000
473        399050.000   493300.000
474        399050.000   493450.000
475        399050.000   493600.000
476        399050.000   493750.000
477        399050.000   493900.000
478        399050.000   494050.000
479        399050.000   494200.000
480        399050.000   494350.000
481        399050.000   494500.000
482        399050.000   494650.000
483        399050.000   494800.000
484        399050.000   494950.000
485        399050.000   495100.000
486        399050.000   495250.000
487        399050.000   495400.000
488        399050.000   495550.000
489        399050.000   495700.000
490        399200.000   483700.000
491        399200.000   483850.000
492        399200.000   484000.000
493        399200.000   484150.000
494        399200.000   484300.000
495        399200.000   484450.000
496        399200.000   484600.000
497        399200.000   484750.000
498        399200.000   484900.000
499        399200.000   485050.000
500        399200.000   485200.000
501        399200.000   485350.000
502        399200.000   485500.000
503        399200.000   485650.000
504        399200.000   485800.000
505        399200.000   485950.000
506        399200.000   486100.000
507        399200.000   486250.000
508        399200.000   486400.000
509        399200.000   486550.000
510        399200.000   486700.000
511        399200.000   486850.000
512        399200.000   487000.000
513        399200.000   487150.000
514        399200.000   487300.000
515        399200.000   487450.000
516        399200.000   487600.000
517        399200.000   487750.000
518        399200.000   487900.000
519        399200.000   488050.000
520        399200.000   488200.000
521        399200.000   488350.000
522        399200.000   488500.000
523        399200.000   488650.000
524        399200.000   488800.000
525        399200.000   488950.000
526        399200.000   489100.000
527        399200.000   489250.000
528        399200.000   489400.000
529        399200.000   489550.000
530        399200.000   489700.000
531        399200.000   489850.000
532        399200.000   490000.000
533        399200.000   490150.000
534        399200.000   490300.000
535        399200.000   490450.000
536        399200.000   490600.000
537        399200.000   490750.000
538        399200.000   490900.000
539        399200.000   491050.000
540        399200.000   491200.000
541        399200.000   491350.000
542        399200.000   491500.000
543        399200.000   491650.000
544        399200.000   491800.000
545        399200.000   491950.000
546        399200.000   492100.000
547        399200.000   492250.000
548        399200.000   492400.000
549        399200.000   492550.000
550        399200.000   492700.000
551        399200.000   492850.000
552        399200.000   493000.000
553        399200.000   493150.000
554        399200.000   493300.000
555        399200.000   493450.000
556        399200.000   493600.000
557        399200.000   493750.000
558        399200.000   493900.000
559        399200.000   494050.000
560        399200.000   494200.000
561        399200.000   494350.000
562        399200.000   494500.000
563        399200.000   494650.000
564        399200.000   494800.000
565        399200.000   494950.000
566        399200.000   495100.000
567        399200.000   495250.000
568        399200.000   495400.000
569        399200.000   495550.000
570        399200.000   495700.000
571        399350.000   483400.000
572        399350.000   483550.000
573        399350.000   483700.000
574        399350.000   483850.000
575        399350.000   484000.000
576        399350.000   484150.000
577        399350.000   484300.000
578        399350.000   484450.000
579        399350.000   484600.000
580        399350.000   484750.000
581        399350.000   484900.000
582        399350.000   485050.000
583        399350.000   485200.000
584        399350.000   485350.000
585        399350.000   485500.000
586        399350.000   485650.000
587        399350.000   485800.000
588        399350.000   485950.000
589        399350.000   486100.000
590        399350.000   486250.000
591        399350.000   486400.000
592        399350.000   486550.000
593        399350.000   486700.000
594        399350.000   486850.000
595        399350.000   487000.000
596        399350.000   487150.000
597        399350.000   487300.000
598        399350.000   487450.000
599        399350.000   487600.000
600        399350.000   487750.000
601        399350.000   487900.000
602        399350.000   488050.000
603        399350.000   488200.000
604        399350.000   488350.000
605        399350.000   488500.000
606        399350.000   488650.000
607        399350.000   488800.000
608        399350.000   488950.000
609        399350.000   489100.000
610        399350.000   489250.000
611        399350.000   489400.000
612        399350.000   489550.000
613        399350.000   489700.000
614        399350.000   489850.000
615        399350.000   490000.000
616        399350.000   490150.000
617        399350.000   490300.000
618        399350.000   490450.000
619        399350.000   490600.000
620        399350.000   490750.000
621        399350.000   490900.000
622        399350.000   491050.000
623        399350.000   491200.000
624        399350.000   491350.000
625        399350.000   491500.000
626        399350.000   491650.000
627        399350.000   491800.000
628        399350.000   491950.000
629        399350.000   492100.000
630        399350.000   492250.000
631        399350.000   492400.000
632        399350.000   492550.000
633        399350.000   492700.000
634        399350.000   492850.000
635        399350.000   493000.000
636        399350.000   493150.000
637        399350.000   493300.000
638        399350.000   493450.000
639        399350.000   493600.000
640        399350.000   493750.000
641        399350.000   493900.000
642        399350.000   494050.000
643        399350.000   494200.000
644        399350.000   494350.000
645        399350.000   494500.000
646        399350.000   494650.000
647        399350.000   494800.000
648        399350.000   494950.000
649        399350.000   495100.000
650        399350.000   495250.000
651        399350.000   495400.000
652        399350.000   495550.000
653        399350.000   495700.000
654        399350.000   495850.000
655        399500.000   483100.000
656        399500.000   483250.000
657        399500.000   483400.000
658        399500.000   483550.000
659        399500.000   483700.000
660        399500.000   483850.000
661        399500.000   484000.000
662        399500.000   484150.000
663        399500.000   484300.000
664        399500.000   484450.000
665        399500.000   484600.000
666        399500.000   484750.000
667        399500.000   484900.000
668        399500.000   485050.000
