1.5          0.0           0.000
R           17180           0.040               5               2          181.07
R           17181           0.040               5               2             150
R           17046           0.040               5               2             150
R           17047           0.040               5               2          181.07
R           16914           0.040               5               2          212.13
R           16781           0.040               5               2          181.07
R           16782           0.040               5               2             150
R           16783           0.040               5               2             150
R           16784           0.040               5               2          181.07
R           16919           0.040               5               2          181.07
R           16920           0.040               5               2             150
R           16921           0.040               5               2             150
R           16787           0.040               5               2             150
R           16653           0.040               5               2          181.07
R           16517           0.040               5               2          181.07
R           16383           0.040               5               2             150
R           16249           0.040               5               2          181.07
R           16114           0.040               5               2          181.07
R           15979           0.040               5               2             150
R           15844           0.040               5               2             150
R           15708           0.040               5               2          181.07
R           15570           0.040               5               2          181.07
R           15434           0.040               5               2             150
R           15298           0.040               5               2          181.07
R           15164           0.040               5               2          181.07
R           15030           0.040               5               2             150
R           14896           0.040               5               2             150
R           14762           0.040               5               2             150
R           14631           0.040               5               2             150
R           14630           0.040               5               2             150
R           14499           0.040               5               2          181.07
R           14367           0.040               5               2          181.07
R           14366           0.040               5               2          181.07
R           14239           0.040               5               2          181.07
R           14238           0.040               5               2          181.07
R           14114           0.040               5               2          181.07
R           13991           0.040               5               2             150
R           13992           0.040               5               2          181.07
R           13871           0.040               5               2          181.07
R           13749           0.040               5               2             150
R           13626           0.040               5               2             150
R           13504           0.040               5               2          181.07
R           13381           0.040               5               2             150
R           13258           0.040               5               2          181.07
R           13134           0.040               5               2             150
R           13011           0.040               5               2             150
R           12885           0.040               5               2             150
R           12758           0.040               5               2             150
R           12617           0.040               5               2             150
R           12474           0.040               5               2          181.07
R           12329           0.039               5               2          181.07
R           12181           0.039               5               2          181.07
R           12034           0.038               5               2          181.07
R           11886           0.038               5               2             150
R           11737           0.037               5               2             150
R           11589           0.037               5               2          181.07
R           11442           0.036               5               2          181.07
R           11296           0.035               5               2             150
R           11149           0.035               5               2          181.07
R           11003           0.035               5               2          181.07
R           10856           0.035               5               2          181.07
R           10708           0.035               5               2          212.13
R           10559           0.035               5               2             150
R           10410           0.035               5               2             181
R           10262           0.035               5               2             150
R           10110           0.035               5               2          181.07
R            9959           0.036               5               2          181.07
R            9807           0.037               5               2          181.07
R            9652           0.037               5               2          181.07
R            9653           0.038               5               2             150
R            9654           0.038               5               2             150
R            9498           0.039               5               2             150
R            9340           0.039               5               2          181.07
R            9172           0.040               5               2          212.13
R            9003           0.040               5               2          212.13
R            8833           0.040               5               2          181.07
R            8834           0.040               5               2          181.07
R            8662           0.040               5               2          181.07
R            8495           0.040               5               2             150
R            8329           0.040               5               2             150
R            8159           0.040               5               2             150
R            7989           0.040               5               2          181.07
R            7818           0.040               5               2          181.07
R            7648           0.040               5               2             150
R            7479           0.040               5               2             150
R            7480           0.040               5               2             150
R            7310           0.040               5               2          181.07
R            7141           0.040               5               2          212.13
R            6970           0.040               5               2          212.13
R            6798           0.040               5               2          181.07
R            6797           0.040               5               2             150
R            6796           0.040               5               2             150
