0       0        
210.171      5       0       0
R  38.167   0.011
R  38.250   0.011
R  38.333   0.011
R  38.417   0.011
R  38.500   0.011
R  38.583   0.011
R  38.667   0.011
R  38.750   0.011
R  38.833   0.011
R  38.917   0.011
R  39.000   0.011
R  39.083   0.011
R  39.167   0.011
R  39.250   0.011
R  39.333   0.011
R  39.417   0.011
R  39.500   0.011
R  39.583   0.011
R  39.667   0.011
R  39.750   0.013
R  39.833   0.013
R  39.917   0.013
R  40.000   0.013
R  40.083   0.013
R  40.167   0.013
R  40.250   0.013
R  40.333   0.013
R  40.417   0.013
R  40.500   0.013
R  40.583   0.013
R  40.667   0.013
R  40.750   0.013
R  40.833   0.013
R  40.917   0.013
R  41.000   0.016
R  41.083   0.033
R  41.167   0.048
R  41.250   0.048
R  41.333   0.048
R  41.417   0.048
R  41.500   0.048
R  41.583   0.048
R  41.667   0.048
R  41.750   0.048
R  41.833   0.048
R  41.917   0.048
R  42.000   0.048
R  42.083   0.048
R  42.167   0.048
R  42.250   0.048
R  42.333   0.048
R  42.417   0.048
R  42.500   0.048
R  42.583   0.048
R  42.667   0.048
R  42.750   0.048
R  42.833   0.048
R  42.917   0.048
R  43.000   0.048
R  43.083   0.048
R  43.167   0.048
R  43.250   0.048
R  43.333   0.048
R  43.417   0.048
R  43.500   0.048
R  43.583   0.048
R  43.667   0.048
R  43.750   0.048
R  43.833   0.048
R  43.917   0.048
R  44.000   0.048
R  44.083   0.048
R  44.167   0.048
R  44.250   0.048
R  44.333   0.048
R  44.417   0.048
R  44.500   0.048
R  44.583   0.048
R  44.667   0.048
R  44.750   0.048
R  44.833   0.048
R  44.917   0.048
R  45.000   0.048
R  45.083   0.048
R  45.167   0.053
R  45.250   0.064
R  45.333   0.066
R  45.417   0.066
R  45.500   0.069
R  45.583   0.069
R  45.667   0.069
R  45.750   0.069
R  45.833   0.069
R  45.917   0.069
R  46.000   0.069
R  46.083   0.069
R  46.167   0.069
R  46.250   0.069
R  46.333   0.069
R  46.417   0.069
R  46.500   0.069
R  46.583   0.069
R  46.667   0.069
R  46.750   0.069
R  46.833   0.069
R  46.917   0.069
R  47.000   0.069
R  47.083   0.069
R  47.167   0.069
R  47.250   0.069
R  47.333   0.069
R  47.417   0.069
R  47.500   0.069
R  47.583   0.069
R  47.667   0.069
R  47.750   0.069
R  47.833   0.070
R  47.917   0.097
R  48.000   0.112
R  48.083   0.114
R  48.167   0.114
R  48.250   0.116
R  48.333   0.116
R  48.417   0.116
R  48.500   0.116
R  48.583   0.116
R  48.667   0.116
R  48.750   0.116
R  48.833   0.116
R  48.917   0.116
R  49.000   0.116
R  49.083   0.117
R  49.167   0.117
R  49.250   0.117
R  49.333   0.117
R  49.417   0.117
R  49.500   0.117
R  49.583   0.117
R  49.667   0.117
R  49.750   0.117
R  49.833   0.123
R  49.917   0.124
R  50.000   0.124
R  50.083   0.124
R  50.167   0.124
R  50.250   0.124
R  50.333   0.124
R  50.417   0.124
R  50.500   0.124
R  50.583   0.124
R  50.667   0.124
R  50.750   0.124
R  50.833   0.124
R  50.917   0.124
R  51.000   0.124
R  51.083   0.124
R  51.167   0.124
R  51.250   0.124
R  51.333   0.124
R  51.417   0.124
R  51.500   0.124
R  51.583   0.124
R  51.667   0.124
R  51.750   0.124
R  51.833   0.124
R  51.917   0.124
R  52.000   0.124
R  52.083   0.124
R  52.167   0.124
R  52.250   0.124
R  52.333   0.124
R  52.417   0.124
R  52.500   0.145
R  52.583   0.145
R  52.667   0.145
R  52.750   0.145
R  52.833   0.145
R  52.917   0.145
R  53.000   0.146
R  53.083   0.146
R  53.167   0.161
R  53.250   0.162
R  53.333   0.163
R  53.417   0.163
R  53.500   0.163
R  53.583   0.163
R  53.667   0.163
R  53.750   0.163
R  53.833   0.163
R  53.917   0.163
R  54.000   0.163
R  54.083   0.163
R  54.167   0.163
R  54.250   0.163
R  54.333   0.163
R  54.417   0.163
R  54.500   0.163
R  54.583   0.163
R  54.667   0.163
R  54.750   0.163
R  54.833   0.163
R  54.917   0.163
R  55.000   0.163
R  55.083   0.163
R  55.167   0.163
R  55.250   0.163
R  55.333   0.163
R  55.417   0.163
R  55.500   0.163
R  55.583   0.163
R  55.667   0.163
R  55.750   0.163
R  55.833   0.163
R  55.917   0.163
R  56.000   0.163
R  56.083   0.163
R  56.167   0.163
R  56.250   0.163
R  56.333   0.163
R  56.417   0.163
R  56.500   0.163
R  56.583   0.163
R  56.667   0.163
R  56.750   0.163
R  56.833   0.163
R  56.917   0.164
R  57.000   0.169
R  57.083   0.170
R  57.167   0.173
R  57.250   0.174
R  57.333   0.178
R  57.417   0.178
R  57.500   0.179
R  57.583   0.179
R  57.667   0.179
R  57.750   0.179
R  57.833   0.179
R  57.917   0.179
R  58.000   0.179
R  58.083   0.179
R  58.167   0.179
R  58.250   0.179
R  58.333   0.179
R  58.417   0.179
R  58.500   0.179
R  58.583   0.179
R  58.667   0.179
R  58.750   0.179
R  58.833   0.179
R  58.917   0.179
R  59.000   0.179
R  59.083   0.179
R  59.167   0.179
R  59.250   0.179
R  59.333   0.179
R  59.417   0.179
R  59.500   0.179
R  59.583   0.179
R  59.667   0.179
R  59.750   0.179
R  59.833   0.179
R  59.917   0.179
R  60.000   0.179
R  60.083   0.179
R  60.167   0.179
R  60.250   0.179
R  60.333   0.179
R  60.417   0.179
R  60.500   0.187
R  60.583   0.189
R  60.667   0.190
R  60.750   0.190
R  60.833   0.190
R  60.917   0.190
R  61.000   0.190
R  61.083   0.190
R  61.167   0.190
R  61.250   0.190
R  61.333   0.193
R  61.417   0.193
R  61.500   0.195
R  61.583   0.195
R  61.667   0.195
R  61.750   0.195
R  61.833   0.195
R  61.917   0.195
R  62.000   0.195
R  62.083   0.195
R  62.167   0.195
R  62.250   0.195
R  62.333   0.195
R  62.417   0.195
R  62.500   0.195
R  62.583   0.195
R  62.667   0.195
R  62.750   0.195
R  62.833   0.195
R  62.917   0.195
R  63.000   0.195
R  63.083   0.195
R  63.167   0.195
R  63.250   0.195
R  63.333   0.195
R  63.417   0.195
R  63.500   0.195
R  63.583   0.195
R  63.667   0.195
R  63.750   0.195
R  63.833   0.195
R  63.917   0.195
R  64.000   0.196
R  64.083   0.197
R  64.167   0.199
R  64.250   0.199
R  64.333   0.201
R  64.417   0.201
R  64.500   0.202
R  64.583   0.203
R  64.667   0.210
R  64.750   0.216
R  64.833   0.220
R  64.917   0.221
R  65.000   0.224
R  65.083   0.225
R  65.167   0.226
R  65.250   0.226
R  65.333   0.227
R  65.417   0.227
R  65.500   0.227
R  65.583   0.227
R  65.667   0.227
R  65.750   0.227
R  65.833   0.227
R  65.917   0.227
R  66.000   0.227
R  66.083   0.227
R  66.167   0.227
R  66.250   0.227
R  66.333   0.227
R  66.417   0.227
R  66.500   0.227
R  66.583   0.228
R  66.667   0.228
R  66.750   0.228
R  66.833   0.228
R  66.917   0.230
R  67.000   0.230
R  67.083   0.230
R  67.167   0.230
R  67.250   0.230
R  67.333   0.230
R  67.417   0.230
R  67.500   0.230
R  67.583   0.230
R  67.667   0.230
R  67.750   0.230
R  67.833   0.230
R  67.917   0.230
R  68.000   0.230
R  68.083   0.230
R  68.167   0.230
R  68.250   0.230
R  68.333   0.230
R  68.417   0.230
R  68.500   0.230
R  68.583   0.230
R  68.667   0.230
R  68.750   0.230
R  68.833   0.230
R  68.917   0.230
R  69.000   0.230
R  69.083   0.230
R  69.167   0.230
R  69.250   0.230
R  69.333   0.230
R  69.417   0.230
R  69.500   0.232
R  69.583   0.240
R  69.667   0.282
R  69.750   0.323
R  69.833   0.359
R  69.917   0.370
R  70.000   0.371
R  70.083   0.373
R  70.167   0.373
R  70.250   0.373
R  70.333   0.373
R  70.417   0.373
R  70.500   0.375
R  70.583   0.375
R  70.667   0.375
R  70.750   0.375
R  70.833   0.375
R  70.917   0.375
R  71.000   0.375
R  71.083   0.375
R  71.167   0.375
R  71.250   0.375
R  71.333   0.375
R  71.417   0.375
R  71.500   0.375
R  71.583   0.375
R  71.667   0.378
R  71.750   0.389
R  71.833   0.389
R  71.917   0.389
R  72.000   0.389
R  72.083   0.389
R  72.167   0.389
R  72.250   0.389
R  72.333   0.389
R  72.417   0.389
R  72.500   0.389
R  72.583   0.389
R  72.667   0.398
R  72.750   0.406
R  72.833   0.406
R  72.917   0.406
R  73.000   0.406
R  73.083   0.406
R  73.167   0.406
R  73.250   0.406
R  73.333   0.406
R  73.417   0.406
R  73.500   0.406
R  73.583   0.406
R  73.667   0.407
R  73.750   0.407
R  73.833   0.407
R  73.917   0.413
R  74.000   0.436
R  74.083   0.439
R  74.167   0.441
R  74.250   0.441
R  74.333   0.441
R  74.417   0.441
R  74.500   0.442
R  74.583   0.442
R  74.667   0.442
R  74.750   0.442
R  74.833   0.442
R  74.917   0.442
R  75.000   0.442
R  75.083   0.442
R  75.167   0.444
R  75.250   0.446
R  75.333   0.446
R  75.417   0.447
R  75.500   0.450
R  75.583   0.453
R  75.667   0.454
R  75.750   0.473
R  75.833   0.494
R  75.917   0.494
R  76.000   0.497
R  76.083   0.499
R  76.167   0.500
R  76.250   0.502
R  76.333   0.502
R  76.417   0.503
R  76.500   0.504
R  76.583   0.504
R  76.667   0.509
R  76.750   0.511
R  76.833   0.526
R  76.917   0.546
R  77.000   0.556
R  77.083   0.557
R  77.167   0.569
R  77.250   0.621
R  77.333   0.682
R  77.417   0.691
R  77.500   0.700
R  77.583   0.701
R  77.667   0.701
R  77.750   0.701
R  77.833   0.701
R  77.917   0.701
R  78.000   0.701
R  78.083   0.701
R  78.167   0.703
R  78.250   0.703
R  78.333   0.703
R  78.417   0.703
R  78.500   0.703
R  78.583   0.703
R  78.667   0.703
R  78.750   0.703
R  78.833   0.703
R  78.917   0.705
R  79.000   0.705
R  79.083   0.706
R  79.167   0.706
R  79.250   0.706
R  79.333   0.706
R  79.417   0.706
R  79.500   0.707
R  79.583   0.707
R  79.667   0.707
R  79.750   0.707
R  79.833   0.707
R  79.917   0.707
R  80.000   0.707
R  80.083   0.707
R  80.167   0.707
R  80.250   0.707
R  80.333   0.707
R  80.417   0.707
R  80.500   0.707
R  80.583   0.707
R  80.667   0.707
R  80.750   0.707
R  80.833   0.707
R  80.917   0.707
R  81.000   0.707
R  81.083   0.707
R  81.167   0.707
R  81.250   0.714
R  81.333   0.721
R  81.417   0.728
R  81.500   0.730
R  81.583   0.737
R  81.667   0.737
R  81.750   0.737
R  81.833   0.737
R  81.917   0.737
R  82.000   0.737
R  82.083   0.737
R  82.167   0.738
R  82.250   0.738
R  82.333   0.738
R  82.417   0.738
R  82.500   0.738
R  82.583   0.738
R  82.667   0.738
R  82.750   0.738
R  82.833   0.746
R  82.917   0.746
R  83.000   0.751
R  83.083   0.754
R  83.167   0.769
R  83.250   0.792
R  83.333   0.831
R  83.417   0.863
R  83.500   0.873
R  83.583   0.876
R  83.667   0.879
R  83.750   0.879
R  83.833   0.879
R  83.917   0.879
R  84.000   0.879
R  84.083   0.880
R  84.167   0.880
R  84.250   0.880
R  84.333   0.880
R  84.417   0.880
R  84.500   0.880
R  84.583   0.881
R  84.667   0.881
R  84.750   0.881
R  84.833   0.881
R  84.917   0.881
R  85.000   0.881
R  85.083   0.883
R  85.167   0.885
R  85.250   0.885
R  85.333   0.885
R  85.417   0.885
R  85.500   0.885
R  85.583   0.886
R  85.667   0.886
R  85.750   0.886
R  85.833   0.886
R  85.917   0.886
R  86.000   0.886
R  86.083   0.886
R  86.167   0.886
R  86.250   0.886
R  86.333   0.886
R  86.417   0.887
R  86.500   0.887
R  86.583   0.887
R  86.667   0.887
R  86.750   0.887
R  86.833   0.887
R  86.917   0.887
R  87.000   0.887
R  87.083   0.887
R  87.167   0.888
R  87.250   0.888
R  87.333   0.888
R  87.417   0.888
R  87.500   0.888
R  87.583   0.888
R  87.667   0.888
R  87.750   0.888
R  87.833   0.888
R  87.917   0.888
R  88.000   0.888
R  88.083   0.888
R  88.167   0.888
R  88.250   0.888
R  88.333   0.888
R  88.417   0.888
R  88.500   0.888
R  88.583   0.888
R  88.667   0.888
R  88.750   0.888
R  88.833   0.888
R  88.917   0.888
R  89.000   0.888
R  89.083   0.888
R  89.167   0.888
R  89.250   0.888
R  89.333   0.888
R  89.417   0.888
R  89.500   0.888
R  89.583   0.888
R  89.667   0.888
R  89.750   0.888
R  89.833   0.888
R  89.917   0.888
R  90.000   0.888
R  90.083   0.888
R  90.167   0.888
R  90.250   0.888
R  90.333   0.888
R  90.417   0.888
R  90.500   0.888
R  90.583   0.888
R  90.667   0.888
R  90.750   0.888
R  90.833   0.888
R  90.917   0.888
R  91.000   0.888
R  91.083   0.888
R  91.167   0.888
R  91.250   0.888
R  91.333   0.888
R  91.417   0.888
R  91.500   0.888
R  91.583   0.888
R  91.667   0.888
R  91.750   0.888
R  91.833   0.888
R  91.917   0.888
R  92.000   0.888
R  92.083   0.888
R  92.167   0.888
R  92.250   0.888
R  92.333   0.888
R  92.417   0.888
R  92.500   0.888
R  92.583   0.888
R  92.667   0.888
R  92.750   0.888
R  92.833   0.888
R  92.917   0.888
R  93.000   0.888
R  93.083   0.888
R  93.167   0.888
R  93.250   0.888
R  93.333   0.888
R  93.417   0.888
R  93.500   0.888
R  93.583   0.888
R  93.667   0.888
R  93.750   0.888
R  93.833   0.888
R  93.917   0.888
R  94.000   0.891
R  94.083   0.894
R  94.167   0.897
R  94.250   0.899
R  94.333   0.901
R  94.417   0.904
R  94.500   0.904
R  94.583   0.904
R  94.667   0.904
R  94.750   0.904
R  94.833   0.904
R  94.917   0.904
R  95.000   0.904
R  95.083   0.904
R  95.167   0.904
R  95.250   0.904
R  95.333   0.904
R  95.417   0.904
R  95.500   0.904
R  95.583   0.904
R  95.667   0.904
R  95.750   0.904
R  95.833   0.904
R  95.917   0.904
R  96.000   0.904
R  96.083   0.904
R  96.167   0.904
R  96.250   0.904
R  96.333   0.904
R  96.417   0.904
R  96.500   0.904
R  96.583   0.904
R  96.667   0.904
R  96.750   0.904
R  96.833   0.904
R  96.917   0.904
R  97.000   0.904
R  97.083   0.904
R  97.167   0.904
R  97.250   0.904
R  97.333   0.904
R  97.417   0.904
R  97.500   0.904
R  97.583   0.904
R  97.667   0.904
R  97.750   0.904
R  97.833   0.904
R  97.917   0.904
R  98.000   0.904
R  98.083   0.904
R  98.167   0.904
R  98.250   0.904
R  98.333   0.904
R  98.417   0.904
R  98.500   0.904
R  98.583   0.904
R  98.667   0.904
R  98.750   0.904
R  98.833   0.904
R  98.917   0.904
R  99.000   0.904
R  99.083   0.904
R  99.167   0.904
R  99.250   0.904
R  99.333   0.904
R  99.417   0.904
R  99.500   0.904
R  99.583   0.904
R  99.667   0.904
R  99.750   0.904
R  99.833   0.904
R  99.917   0.904
R 100.000   0.904
R 100.083   0.904
R 100.167   0.904
R 100.250   0.904
R 100.333   0.904
R 100.417   0.904
R 100.500   0.904
R 100.583   0.904
R 100.667   0.904
R 100.750   0.904
R 100.833   0.904
R 100.917   0.904
R 101.000   0.904
R 101.083   0.904
R 101.167   0.904
R 101.250   0.904
R 101.333   0.904
R 101.417   0.904
R 101.500   0.904
R 101.583   0.904
R 101.667   0.904
R 101.750   0.904
R 101.833   0.904
R 101.917   0.904
R 102.000   0.904
R 102.083   0.904
R 102.167   0.904
R 102.250   0.904
R 102.333   0.904
R 102.417   0.904
R 102.500   0.904
R 102.583   0.905
R 102.667   0.905
R 102.750   0.905
R 102.833   0.905
R 102.917   0.905
R 103.000   0.905
R 103.083   0.905
R 103.167   0.905
R 103.250   0.905
R 103.333   0.905
R 103.417   0.905
R 103.500   0.907
R 103.583   0.910
R 103.667   0.913
R 103.750   0.933
R 103.833   0.954
R 103.917   0.974
R 104.000   0.978
R 104.083   0.983
R 104.167   0.987
R 104.250   0.987
R 104.333   0.987
R 104.417   0.987
R 104.500   0.987
R 104.583   0.987
R 104.667   0.987
R 104.750   0.987
R 104.833   0.987
R 104.917   0.988
R 105.000   0.988
R 105.083   0.988
R 105.167   0.989
R 105.250   0.989
R 105.333   0.989
R 105.417   0.989
R 105.500   0.989
R 105.583   0.989
R 105.667   0.989
R 105.750   0.989
R 105.833   0.989
R 105.917   0.989
R 106.000   0.989
R 106.083   0.989
R 106.167   0.989
R 106.250   0.989
R 106.333   0.989
R 106.417   0.989
R 106.500   0.989
R 106.583   0.989
R 106.667   0.989
R 106.750   0.989
R 106.833   0.989
R 106.917   0.989
R 107.000   0.989
R 107.083   0.989
R 107.167   0.989
R 107.250   0.989
R 107.333   0.989
R 107.417   0.989
R 107.500   0.989
R 107.583   0.989
R 107.667   0.989
R 107.750   0.989
R 107.833   0.989
R 107.917   0.989
R 108.000   0.989
R 108.083   0.989
R 108.167   0.989
R 108.250   0.989
R 108.333   0.989
R 108.417   0.989
R 108.500   0.989
R 108.583   0.989
R 108.667   0.989
R 108.750   0.989
R 108.833   0.989
R 108.917   0.989
R 109.000   0.989
R 109.083   0.989
R 109.167   0.989
R 109.250   0.989
R 109.333   0.989
R 109.417   0.989
R 109.500   0.989
R 109.583   0.989
R 109.667   0.989
R 109.750   0.989
R 109.833   0.989
R 109.917   0.989
R 110.000   0.989
R 110.083   0.989
R 110.167   0.989
R 110.250   0.989
R 110.333   0.989
R 110.417   0.989
R 110.500   0.989
R 110.583   0.989
R 110.667   0.989
R 110.750   0.989
R 110.833   0.990
R 110.917   0.990
R 111.000   0.993
R 111.083   0.995
R 111.167   0.998
R 111.250   0.998
R 111.333   0.998
R 111.417   0.998
R 111.500   0.998
R 111.583   0.998
R 111.667   0.998
R 111.750   0.998
R 111.833   0.998
R 111.917   0.998
R 112.000   0.998
R 112.083   0.998
R 112.167   0.998
R 112.250   0.998
R 112.333   0.998
R 112.417   0.998
R 112.500   0.998
R 112.583   0.998
R 112.667   0.998
R 112.750   0.998
R 112.833   0.998
R 112.917   0.998
R 113.000   0.998
R 113.083   0.998
R 113.167   0.998
R 113.250   0.998
R 113.333   0.998
R 113.417   0.998
R 113.500   0.998
R 113.583   0.998
R 113.667   0.998
R 113.750   0.998
R 113.833   0.998
R 113.917   0.998
R 114.000   0.998
R 114.083   0.998
R 114.167   0.998
R 114.250   0.998
R 114.333   0.998
R 114.417   0.998
R 114.500   0.998
R 114.583   0.998
R 114.667   0.998
R 114.750   0.998
R 114.833   0.998
R 114.917   0.998
R 115.000   0.998
R 115.083   0.998
R 115.167   0.998
R 115.250   0.998
R 115.333   0.998
R 115.417   0.998
R 115.500   0.998
R 115.583   0.998
R 115.667   0.998
R 115.750   0.998
R 115.833   0.998
R 115.917   0.998
R 116.000   0.998
R 116.083   0.998
R 116.167   0.998
R 116.250   0.998
