id,latitude,longitude
1100237,5.777153,80.583397
1100238,5.777153,80.610626
1100239,5.777153,80.637856
1100240,5.777153,80.665085
1100241,5.777153,80.692314
1100242,5.777153,80.719543
1100243,5.777153,80.746773
1100244,5.777153,80.774002
1100245,5.777153,80.801231
1100246,5.777153,80.828461
1100247,5.777153,80.855690
1100248,5.777153,80.882919
1100249,5.777153,80.910149
1100250,5.777153,80.937378
1100251,5.777153,80.964607
1100252,5.777153,80.991837
1100253,5.777153,81.019066
1100254,5.777153,81.046295
1100255,5.777153,81.073524
1100256,5.777153,81.100754
1100257,5.777153,81.127983
1100258,5.777153,81.155212
1100259,5.777153,81.182442
1100260,5.777153,81.209671
1100261,5.777153,81.236900
1100262,5.777153,81.264130
1100263,5.777153,81.291359
1100264,5.777153,81.318588
1100265,5.777153,81.345818
1100266,5.777153,81.373047
1100267,5.777153,81.400276
1100268,5.777153,81.427505
1100269,5.777153,81.454735
1100270,5.777153,81.481964
1100271,5.777153,81.509193
1100272,5.777153,81.536423
1100273,5.777153,81.563652
1100274,5.777153,81.590881
1100275,5.777153,81.618111
1100276,5.777153,81.645340
1100277,5.777153,81.672569
1100278,5.777153,81.699799
1100279,5.777153,81.727028
1100280,5.777153,81.754257
1100281,5.777153,81.781487
1100282,5.777153,81.808716
1100283,5.777153,81.835945
1100284,5.777153,81.863174
1100285,5.777153,81.890404
1100286,5.777153,81.917633
1100287,5.777153,81.944855
1100288,5.777153,81.972084
1100289,5.777153,81.999313
1100290,5.777153,82.026543
1100291,5.777153,82.053772
1100292,5.777153,82.081001
1100293,5.777153,82.108231
1100294,5.777153,82.135460
1100295,5.777153,82.162689
1100296,5.777153,82.189919
1100297,5.804245,79.521461
1100298,5.804245,79.548691
1100299,5.804245,79.575920
1100300,5.804245,79.603149
1100301,5.804245,79.630379
1100302,5.804245,79.657608
1100303,5.804245,79.684837
1100304,5.804245,79.712067
1100305,5.804245,79.739296
1100306,5.804245,79.766525
1100307,5.804245,79.793747
1100308,5.804245,79.820976
1100309,5.804245,79.848206
1100310,5.804245,79.875435
1100311,5.804245,79.902664
1100312,5.804245,79.929893
1100313,5.804245,79.957123
1100314,5.804245,79.984352
1100315,5.804245,80.011581
1100316,5.804245,80.038811
1100317,5.804245,80.066040
1100318,5.804245,80.093269
1100319,5.804245,80.120499
1100320,5.804245,80.147728
1100321,5.804245,80.174957
1100322,5.804245,80.202187
1100323,5.804245,80.229416
1100324,5.804245,80.256645
1100325,5.804245,80.283875
1100326,5.804245,80.311104
1100327,5.804245,80.338333
1100328,5.804245,80.365562
1100329,5.804245,80.392792
1100330,5.804245,80.420021
1100331,5.804245,80.447250
1100332,5.804245,80.474480
1100333,5.804245,80.501709
1100334,5.804245,80.528938
1100335,5.804245,80.556168
1100336,5.804245,80.583397
1100337,5.804245,80.610626
1100338,5.804245,80.637856
1100339,5.804245,80.665085
1100340,5.804245,80.692314
1100341,5.804245,80.719543
1100342,5.804245,80.746773
1100343,5.804245,80.774002
1100344,5.804245,80.801231
1100345,5.804245,80.828461
1100346,5.804245,80.855690
1100347,5.804245,80.882919
1100348,5.804245,80.910149
1100349,5.804245,80.937378
1100350,5.804245,80.964607
1100351,5.804245,80.991837
1100352,5.804245,81.019066
1100353,5.804245,81.046295
1100354,5.804245,81.073524
1100355,5.804245,81.100754
1100356,5.804245,81.127983
1100357,5.804245,81.155212
1100358,5.804245,81.182442
1100359,5.804245,81.209671
1100360,5.804245,81.236900
1100361,5.804245,81.264130
1100362,5.804245,81.291359
1100363,5.804245,81.318588
1100364,5.804245,81.345818
1100365,5.804245,81.373047
1100366,5.804245,81.400276
1100367,5.804245,81.427505
1100368,5.804245,81.454735
1100369,5.804245,81.481964
1100370,5.804245,81.509193
1100371,5.804245,81.536423
1100372,5.804245,81.563652
1100373,5.804245,81.590881
1100374,5.804245,81.618111
1100375,5.804245,81.645340
1100376,5.804245,81.672569
1100377,5.804245,81.699799
1100378,5.804245,81.727028
1100379,5.804245,81.754257
1100380,5.804245,81.781487
1100381,5.804245,81.808716
1100382,5.804245,81.835945
1100383,5.804245,81.863174
1100384,5.804245,81.890404
1100385,5.804245,81.917633
1100386,5.804245,81.944855
1100387,5.804245,81.972084
1100388,5.804245,81.999313
1100389,5.804245,82.026543
1100390,5.804245,82.053772
1100391,5.804245,82.081001
1100392,5.804245,82.108231
1100393,5.804245,82.135460
1100394,5.804245,82.162689
1100395,5.804245,82.189919
1100396,5.831329,79.521461
1100397,5.831329,79.548691
1100398,5.831329,79.575920
1100399,5.831329,79.603149
1100400,5.831329,79.630379
1100401,5.831329,79.657608
1100402,5.831329,79.684837
1100403,5.831329,79.712067
1100404,5.831329,79.739296
1100405,5.831329,79.766525
1100406,5.831329,79.793747
1100407,5.831329,79.820976
1100408,5.831329,79.848206
1100409,5.831329,79.875435
1100410,5.831329,79.902664
1100411,5.831329,79.929893
1100412,5.831329,79.957123
1100413,5.831329,79.984352
1100414,5.831329,80.011581
1100415,5.831329,80.038811
1100416,5.831329,80.066040
1100417,5.831329,80.093269
1100418,5.831329,80.120499
1100419,5.831329,80.147728
1100420,5.831329,80.174957
1100421,5.831329,80.202187
1100422,5.831329,80.229416
1100423,5.831329,80.256645
1100424,5.831329,80.283875
1100425,5.831329,80.311104
1100426,5.831329,80.338333
1100427,5.831329,80.365562
1100428,5.831329,80.392792
1100429,5.831329,80.420021
1100430,5.831329,80.447250
1100431,5.831329,80.474480
1100432,5.831329,80.501709
1100433,5.831329,80.528938
1100434,5.831329,80.556168
1100435,5.831329,80.583397
1100436,5.831329,80.610626
1100437,5.831329,80.637856
1100438,5.831329,80.665085
1100439,5.831329,80.692314
1100440,5.831329,80.719543
1100441,5.831329,80.746773
1100442,5.831329,80.774002
1100443,5.831329,80.801231
1100444,5.831329,80.828461
1100445,5.831329,80.855690
1100446,5.831329,80.882919
1100447,5.831329,80.910149
1100448,5.831329,80.937378
1100449,5.831329,80.964607
1100450,5.831329,80.991837
1100451,5.831329,81.019066
1100452,5.831329,81.046295
1100453,5.831329,81.073524
1100454,5.831329,81.100754
1100455,5.831329,81.127983
1100456,5.831329,81.155212
1100457,5.831329,81.182442
1100458,5.831329,81.209671
1100459,5.831329,81.236900
1100460,5.831329,81.264130
1100461,5.831329,81.291359
1100462,5.831329,81.318588
1100463,5.831329,81.345818
1100464,5.831329,81.373047
1100465,5.831329,81.400276
1100466,5.831329,81.427505
1100467,5.831329,81.454735
1100468,5.831329,81.481964
1100469,5.831329,81.509193
1100470,5.831329,81.536423
1100471,5.831329,81.563652
1100472,5.831329,81.590881
1100473,5.831329,81.618111
1100474,5.831329,81.645340
1100475,5.831329,81.672569
1100476,5.831329,81.699799
1100477,5.831329,81.727028
1100478,5.831329,81.754257
1100479,5.831329,81.781487
1100480,5.831329,81.808716
1100481,5.831329,81.835945
1100482,5.831329,81.863174
1100483,5.831329,81.890404
1100484,5.831329,81.917633
1100485,5.831329,81.944855
1100486,5.831329,81.972084
1100487,5.831329,81.999313
1100488,5.831329,82.026543
1100489,5.831329,82.053772
1100490,5.831329,82.081001
1100491,5.831329,82.108231
1100492,5.831329,82.135460
1100493,5.831329,82.162689
1100494,5.831329,82.189919
1100495,5.858421,79.521461
1100496,5.858421,79.548691
1100497,5.858421,79.575920
1100498,5.858421,79.603149
1100499,5.858421,79.630379
1100500,5.858421,79.657608
1100501,5.858421,79.684837
1100502,5.858421,79.712067
1100503,5.858421,79.739296
1100504,5.858421,79.766525
1100505,5.858421,79.793747
1100506,5.858421,79.820976
1100507,5.858421,79.848206
1100508,5.858421,79.875435
1100509,5.858421,79.902664
1100510,5.858421,79.929893
1100511,5.858421,79.957123
1100512,5.858421,79.984352
1100513,5.858421,80.011581
1100514,5.858421,80.038811
1100515,5.858421,80.066040
1100516,5.858421,80.093269
1100517,5.858421,80.120499
1100518,5.858421,80.147728
1100519,5.858421,80.174957
1100520,5.858421,80.202187
1100521,5.858421,80.229416
1100522,5.858421,80.256645
1100523,5.858421,80.283875
1100524,5.858421,80.311104
1100525,5.858421,80.338333
1100526,5.858421,80.365562
1100527,5.858421,80.392792
1100528,5.858421,80.420021
1100529,5.858421,80.447250
1100530,5.858421,80.474480
1100531,5.858421,80.501709
1100532,5.858421,80.528938
1100533,5.858421,80.556168
1100534,5.858421,80.583397
1100535,5.858421,80.610626
1100536,5.858421,80.637856
1100537,5.858421,80.665085
1100538,5.858421,80.692314
1100539,5.858421,80.719543
1100540,5.858421,80.746773
1100541,5.858421,80.774002
1100542,5.858421,80.801231
1100543,5.858421,80.828461
1100544,5.858421,80.855690
1100545,5.858421,80.882919
1100546,5.858421,80.910149
1100547,5.858421,80.937378
1100548,5.858421,80.964607
1100549,5.858421,80.991837
1100550,5.858421,81.019066
1100551,5.858421,81.046295
1100552,5.858421,81.073524
1100553,5.858421,81.100754
1100554,5.858421,81.127983
1100555,5.858421,81.155212
1100556,5.858421,81.182442
1100557,5.858421,81.209671
1100558,5.858421,81.236900
1100559,5.858421,81.264130
1100560,5.858421,81.291359
1100561,5.858421,81.318588
1100562,5.858421,81.345818
1100563,5.858421,81.373047
1100564,5.858421,81.400276
1100565,5.858421,81.427505
1100566,5.858421,81.454735
1100567,5.858421,81.481964
1100568,5.858421,81.509193
1100569,5.858421,81.536423
1100570,5.858421,81.563652
1100571,5.858421,81.590881
1100572,5.858421,81.618111
1100573,5.858421,81.645340
1100574,5.858421,81.672569
1100575,5.858421,81.699799
1100576,5.858421,81.727028
1100577,5.858421,81.754257
1100578,5.858421,81.781487
1100579,5.858421,81.808716
1100580,5.858421,81.835945
1100581,5.858421,81.863174
1100582,5.858421,81.890404
1100583,5.858421,81.917633
1100584,5.858421,81.944855
1100585,5.858421,81.972084
1100586,5.858421,81.999313
1100587,5.858421,82.026543
1100588,5.858421,82.053772
1100589,5.858421,82.081001
1100590,5.858421,82.108231
1100591,5.858421,82.135460
1100592,5.858421,82.162689
1100593,5.858421,82.189919
1100594,5.885506,79.521461
1100595,5.885506,79.548691
1100596,5.885506,79.575920
1100597,5.885506,79.603149
1100598,5.885506,79.630379
1100599,5.885506,79.657608
1100600,5.885506,79.684837
1100601,5.885506,79.712067
1100602,5.885506,79.739296
1100603,5.885506,79.766525
1100604,5.885506,79.793747
1100605,5.885506,79.820976
1100606,5.885506,79.848206
1100607,5.885506,79.875435
1100608,5.885506,79.902664
1100609,5.885506,79.929893
1100610,5.885506,79.957123
1100611,5.885506,79.984352
1100612,5.885506,80.011581
1100613,5.885506,80.038811
1100614,5.885506,80.066040
1100615,5.885506,80.093269
1100616,5.885506,80.120499
1100617,5.885506,80.147728
1100618,5.885506,80.174957
1100619,5.885506,80.202187
1100620,5.885506,80.229416
1100621,5.885506,80.256645
1100622,5.885506,80.283875
1100623,5.885506,80.311104
1100624,5.885506,80.338333
1100625,5.885506,80.365562
1100626,5.885506,80.392792
1100627,5.885506,80.420021
1100628,5.885506,80.447250
1100629,5.885506,80.474480
1100630,5.885506,80.501709
1100631,5.885506,80.528938
1100632,5.885506,80.556168
1100633,5.885506,80.583397
1100634,5.885506,80.610626
1100635,5.885506,80.637856
1100636,5.885506,80.665085
1100637,5.885506,80.692314
1100638,5.885506,80.719543
1100639,5.885506,80.746773
1100640,5.885506,80.774002
1100641,5.885506,80.801231
1100642,5.885506,80.828461
1100643,5.885506,80.855690
1100644,5.885506,80.882919
1100645,5.885506,80.910149
1100646,5.885506,80.937378
1100647,5.885506,80.964607
1100648,5.885506,80.991837
1100649,5.885506,81.019066
1100650,5.885506,81.046295
1100651,5.885506,81.073524
1100652,5.885506,81.100754
1100653,5.885506,81.127983
1100654,5.885506,81.155212
1100655,5.885506,81.182442
1100656,5.885506,81.209671
1100657,5.885506,81.236900
1100658,5.885506,81.264130
1100659,5.885506,81.291359
1100660,5.885506,81.318588
1100661,5.885506,81.345818
1100662,5.885506,81.373047
1100663,5.885506,81.400276
1100664,5.885506,81.427505
1100665,5.885506,81.454735
1100666,5.885506,81.481964
1100667,5.885506,81.509193
1100668,5.885506,81.536423
1100669,5.885506,81.563652
1100670,5.885506,81.590881
1100671,5.885506,81.618111
1100672,5.885506,81.645340
1100673,5.885506,81.672569
1100674,5.885506,81.699799
1100675,5.885506,81.727028
1100676,5.885506,81.754257
1100677,5.885506,81.781487
1100678,5.885506,81.808716
1100679,5.885506,81.835945
1100680,5.885506,81.863174
1100681,5.885506,81.890404
1100682,5.885506,81.917633
1100683,5.885506,81.944855
1100684,5.885506,81.972084
1100685,5.885506,81.999313
1100686,5.885506,82.026543
1100687,5.885506,82.053772
1100688,5.885506,82.081001
1100689,5.885506,82.108231
1100690,5.885506,82.135460
1100691,5.885506,82.162689
1100692,5.885506,82.189919
1100693,5.912590,79.521461
1100694,5.912590,79.548691
1100695,5.912590,79.575920
1100696,5.912590,79.603149
1100697,5.912590,79.630379
1100698,5.912590,79.657608
1100699,5.912590,79.684837
1100700,5.912590,79.712067
1100701,5.912590,79.739296
1100702,5.912590,79.766525
1100703,5.912590,79.793747
1100704,5.912590,79.820976
1100705,5.912590,79.848206
1100706,5.912590,79.875435
1100707,5.912590,79.902664
1100708,5.912590,79.929893
1100709,5.912590,79.957123
1100710,5.912590,79.984352
1100711,5.912590,80.011581
1100712,5.912590,80.038811
1100713,5.912590,80.066040
1100714,5.912590,80.093269
1100715,5.912590,80.120499
1100716,5.912590,80.147728
1100717,5.912590,80.174957
1100718,5.912590,80.202187
1100719,5.912590,80.229416
1100720,5.912590,80.256645
1100721,5.912590,80.283875
1100722,5.912590,80.311104
1100723,5.912590,80.338333
1100724,5.912590,80.365562
1100725,5.912590,80.392792
1100726,5.912590,80.420021
1100727,5.912590,80.447250
1100728,5.912590,80.474480
1100729,5.912590,80.501709
1100730,5.912590,80.528938
1100731,5.912590,80.556168
1100732,5.912590,80.583397
1100733,5.912590,80.610626
1100734,5.912590,80.637856
1100735,5.912590,80.665085
1100736,5.912590,80.692314
1100737,5.912590,80.719543
1100738,5.912590,80.746773
1100739,5.912590,80.774002
1100740,5.912590,80.801231
1100741,5.912590,80.828461
1100742,5.912590,80.855690
1100743,5.912590,80.882919
1100744,5.912590,80.910149
1100745,5.912590,80.937378
1100746,5.912590,80.964607
1100747,5.912590,80.991837
1100748,5.912590,81.019066
1100749,5.912590,81.046295
1100750,5.912590,81.073524
1100751,5.912590,81.100754
1100752,5.912590,81.127983
1100753,5.912590,81.155212
1100754,5.912590,81.182442
1100755,5.912590,81.209671
1100756,5.912590,81.236900
1100757,5.912590,81.264130
1100758,5.912590,81.291359
1100759,5.912590,81.318588
1100760,5.912590,81.345818
1100761,5.912590,81.373047
1100762,5.912590,81.400276
1100763,5.912590,81.427505
1100764,5.912590,81.454735
1100765,5.912590,81.481964
1100766,5.912590,81.509193
1100767,5.912590,81.536423
1100768,5.912590,81.563652
1100769,5.912590,81.590881
1100770,5.912590,81.618111
1100771,5.912590,81.645340
1100772,5.912590,81.672569
1100773,5.912590,81.699799
1100774,5.912590,81.727028
1100775,5.912590,81.754257
1100776,5.912590,81.781487
1100777,5.912590,81.808716
1100778,5.912590,81.835945
1100779,5.912590,81.863174
1100780,5.912590,81.890404
1100781,5.912590,81.917633
1100782,5.912590,81.944855
1100783,5.912590,81.972084
1100784,5.912590,81.999313
1100785,5.912590,82.026543
1100786,5.912590,82.053772
1100787,5.912590,82.081001
1100788,5.912590,82.108231
1100789,5.912590,82.135460
1100790,5.912590,82.162689
1100791,5.912590,82.189919
1100792,5.939682,79.521461
1100793,5.939682,79.548691
1100794,5.939682,79.575920
1100795,5.939682,79.603149
1100796,5.939682,79.630379
1100797,5.939682,79.657608
1100798,5.939682,79.684837
1100799,5.939682,79.712067
1100800,5.939682,79.739296
1100801,5.939682,79.766525
1100802,5.939682,79.793747
1100803,5.939682,79.820976
1100804,5.939682,79.848206
1100805,5.939682,79.875435
1100806,5.939682,79.902664
1100807,5.939682,79.929893
1100808,5.939682,79.957123
1100809,5.939682,79.984352
1100810,5.939682,80.011581
1100811,5.939682,80.038811
1100812,5.939682,80.066040
1100813,5.939682,80.093269
1100814,5.939682,80.120499
1100815,5.939682,80.147728
1100816,5.939682,80.174957
1100817,5.939682,80.202187
1100818,5.939682,80.229416
1100819,5.939682,80.256645
1100820,5.939682,80.283875
1100821,5.939682,80.311104
1100822,5.939682,80.338333
1100823,5.939682,80.365562
1100824,5.939682,80.392792
1100825,5.939682,80.420021
1100826,5.939682,80.447250
1100827,5.939682,80.474480
1100828,5.939682,80.501709
1100829,5.939682,80.528938
1100830,5.939682,80.556168
1100831,5.939682,80.583397
1100832,5.939682,80.610626
1100833,5.939682,80.637856
1100834,5.939682,80.665085
1100835,5.939682,80.692314
1100836,5.939682,80.719543
1100837,5.939682,80.746773
1100838,5.939682,80.774002
1100839,5.939682,80.801231
1100840,5.939682,80.828461
1100841,5.939682,80.855690
1100842,5.939682,80.882919
1100843,5.939682,80.910149
1100844,5.939682,80.937378
1100845,5.939682,80.964607
1100846,5.939682,80.991837
1100847,5.939682,81.019066
1100848,5.939682,81.046295
1100849,5.939682,81.073524
1100850,5.939682,81.100754
1100851,5.939682,81.127983
1100852,5.939682,81.155212
1100853,5.939682,81.182442
1100854,5.939682,81.209671
1100855,5.939682,81.236900
1100856,5.939682,81.264130
1100857,5.939682,81.291359
1100858,5.939682,81.318588
1100859,5.939682,81.345818
1100860,5.939682,81.373047
1100861,5.939682,81.400276
1100862,5.939682,81.427505
1100863,5.939682,81.454735
1100864,5.939682,81.481964
1100865,5.939682,81.509193
1100866,5.939682,81.536423
1100867,5.939682,81.563652
1100868,5.939682,81.590881
1100869,5.939682,81.618111
1100870,5.939682,81.645340
1100871,5.939682,81.672569
1100872,5.939682,81.699799
1100873,5.939682,81.727028
1100874,5.939682,81.754257
1100875,5.939682,81.781487
1100876,5.939682,81.808716
1100877,5.939682,81.835945
1100878,5.939682,81.863174
1100879,5.939682,81.890404
1100880,5.939682,81.917633
1100881,5.939682,81.944855
1100882,5.939682,81.972084
1100883,5.939682,81.999313
1100884,5.939682,82.026543
1100885,5.939682,82.053772
1100886,5.939682,82.081001
1100887,5.939682,82.108231
1100888,5.939682,82.135460
1100889,5.939682,82.162689
1100890,5.939682,82.189919
1100891,5.966759,79.521461
1100892,5.966759,79.548691
1100893,5.966759,79.575920
1100894,5.966759,79.603149
1100895,5.966759,79.630379
1100896,5.966759,79.657608
1100897,5.966759,79.684837
1100898,5.966759,79.712067
1100899,5.966759,79.739296
1100900,5.966759,79.766525
1100901,5.966759,79.793747
1100902,5.966759,79.820976
1100903,5.966759,79.848206
1100904,5.966759,79.875435
1100905,5.966759,79.902664
1100906,5.966759,79.929893
1100907,5.966759,79.957123
1100908,5.966759,79.984352
1100909,5.966759,80.011581
1100910,5.966759,80.038811
1100911,5.966759,80.066040
1100912,5.966759,80.093269
1100913,5.966759,80.120499
1100914,5.966759,80.147728
1100915,5.966759,80.174957
1100916,5.966759,80.202187
1100917,5.966759,80.229416
1100918,5.966759,80.256645
1100919,5.966759,80.283875
1100920,5.966759,80.311104
1100921,5.966759,80.338333
1100922,5.966759,80.365562
1100923,5.966759,80.392792
1100924,5.966759,80.420021
1100925,5.966759,80.447250
1100926,5.966759,80.474480
1100927,5.966759,80.501709
1100928,5.966759,80.528938
1100929,5.966759,80.556168
1100930,5.966759,80.583397
1100931,5.966759,80.610626
1100932,5.966759,80.637856
1100933,5.966759,80.665085
1100934,5.966759,80.692314
1100935,5.966759,80.719543
1100936,5.966759,80.746773
1100937,5.966759,80.774002
1100938,5.966759,80.801231
1100939,5.966759,80.828461
1100940,5.966759,80.855690
1100941,5.966759,80.882919
1100942,5.966759,80.910149
1100943,5.966759,80.937378
1100944,5.966759,80.964607
1100945,5.966759,80.991837
1100946,5.966759,81.019066
1100947,5.966759,81.046295
1100948,5.966759,81.073524
1100949,5.966759,81.100754
1100950,5.966759,81.127983
1100951,5.966759,81.155212
1100952,5.966759,81.182442
1100953,5.966759,81.209671
1100954,5.966759,81.236900
1100955,5.966759,81.264130
1100956,5.966759,81.291359
1100957,5.966759,81.318588
1100958,5.966759,81.345818
1100959,5.966759,81.373047
1100960,5.966759,81.400276
1100961,5.966759,81.427505
1100962,5.966759,81.454735
1100963,5.966759,81.481964
1100964,5.966759,81.509193
1100965,5.966759,81.536423
1100966,5.966759,81.563652
1100967,5.966759,81.590881
1100968,5.966759,81.618111
1100969,5.966759,81.645340
1100970,5.966759,81.672569
1100971,5.966759,81.699799
1100972,5.966759,81.727028
1100973,5.966759,81.754257
1100974,5.966759,81.781487
1100975,5.966759,81.808716
1100976,5.966759,81.835945
1100977,5.966759,81.863174
1100978,5.966759,81.890404
1100979,5.966759,81.917633
1100980,5.966759,81.944855
1100981,5.966759,81.972084
1100982,5.966759,81.999313
1100983,5.966759,82.026543
1100984,5.966759,82.053772
1100985,5.966759,82.081001
1100986,5.966759,82.108231
1100987,5.966759,82.135460
1100988,5.966759,82.162689
1100989,5.966759,82.189919
1100990,5.993843,79.521461
1100991,5.993843,79.548691
1100992,5.993843,79.575920
1100993,5.993843,79.603149
1100994,5.993843,79.630379
1100995,5.993843,79.657608
1100996,5.993843,79.684837
