id,latitude,longitude
1103270,6.61631774902344,79.6031494140625
1103271,6.61631774902344,79.6303787231445
1103272,6.61631774902344,79.6576080322266
1103273,6.61631774902344,79.6848373413086
1103274,6.61631774902344,79.7120666503906
1103275,6.61631774902344,79.7392959594727
1103276,6.61631774902344,79.7665252685547
1103277,6.61631774902344,79.7937469482422
1103278,6.61631774902344,79.8209762573242
1103279,6.61631774902344,79.8482055664062
1103280,6.61631774902344,79.8754348754883
1103281,6.61631774902344,79.9026641845703
1103282,6.61631774902344,79.9298934936523
1103283,6.61631774902344,79.9571228027344
1103284,6.61631774902344,79.9843521118164
1103285,6.61631774902344,80.0115814208984
1103286,6.61631774902344,80.0388107299805
1103287,6.61631774902344,80.0660400390625
1103288,6.61631774902344,80.0932693481445
1103289,6.61631774902344,80.1204986572266
1103290,6.61631774902344,80.1477279663086
1103291,6.61631774902344,80.1749572753906
1103292,6.61631774902344,80.2021865844727
1103293,6.61631774902344,80.2294158935547
1103294,6.61631774902344,80.2566452026367
1103295,6.61631774902344,80.2838745117188
1103296,6.61631774902344,80.3111038208008
1103297,6.61631774902344,80.3383331298828
1103298,6.61631774902344,80.3655624389648
1103299,6.61631774902344,80.3927917480469
1103300,6.61631774902344,80.4200210571289
1103301,6.61631774902344,80.4472503662109
1103302,6.61631774902344,80.474479675293
1103303,6.61631774902344,80.501708984375
1103304,6.61631774902344,80.528938293457
1103305,6.61631774902344,80.5561676025391
1103306,6.61631774902344,80.5833969116211
1103307,6.61631774902344,80.6106262207031
1103308,6.61631774902344,80.6378555297852
1103309,6.61631774902344,80.6650848388672
1103310,6.61631774902344,80.6923141479492
1103311,6.61631774902344,80.7195434570312
1103312,6.61631774902344,80.7467727661133
1103313,6.61631774902344,80.7740020751953
1103314,6.61631774902344,80.8012313842773
1103315,6.61631774902344,80.8284606933594
1103316,6.61631774902344,80.8556900024414
1103317,6.61631774902344,80.8829193115234
1103318,6.61631774902344,80.9101486206055
1103319,6.61631774902344,80.9373779296875
1103320,6.61631774902344,80.9646072387695
1103321,6.61631774902344,80.9918365478516
1103369,6.64336395263672,79.6031494140625
1103370,6.64336395263672,79.6303787231445
1103371,6.64336395263672,79.6576080322266
1103372,6.64336395263672,79.6848373413086
1103373,6.64336395263672,79.7120666503906
1103374,6.64336395263672,79.7392959594727
1103375,6.64336395263672,79.7665252685547
1103376,6.64336395263672,79.7937469482422
1103377,6.64336395263672,79.8209762573242
1103378,6.64336395263672,79.8482055664062
1103379,6.64336395263672,79.8754348754883
1103380,6.64336395263672,79.9026641845703
1103381,6.64336395263672,79.9298934936523
1103382,6.64336395263672,79.9571228027344
1103383,6.64336395263672,79.9843521118164
1103384,6.64336395263672,80.0115814208984
1103385,6.64336395263672,80.0388107299805
1103386,6.64336395263672,80.0660400390625
1103387,6.64336395263672,80.0932693481445
1103388,6.64336395263672,80.1204986572266
1103389,6.64336395263672,80.1477279663086
1103390,6.64336395263672,80.1749572753906
1103391,6.64336395263672,80.2021865844727
1103392,6.64336395263672,80.2294158935547
1103393,6.64336395263672,80.2566452026367
1103394,6.64336395263672,80.2838745117188
1103395,6.64336395263672,80.3111038208008
1103396,6.64336395263672,80.3383331298828
1103397,6.64336395263672,80.3655624389648
1103398,6.64336395263672,80.3927917480469
1103399,6.64336395263672,80.4200210571289
1103400,6.64336395263672,80.4472503662109
1103401,6.64336395263672,80.474479675293
1103402,6.64336395263672,80.501708984375
1103403,6.64336395263672,80.528938293457
1103404,6.64336395263672,80.5561676025391
1103405,6.64336395263672,80.5833969116211
1103406,6.64336395263672,80.6106262207031
1103407,6.64336395263672,80.6378555297852
1103408,6.64336395263672,80.6650848388672
1103409,6.64336395263672,80.6923141479492
1103410,6.64336395263672,80.7195434570312
1103411,6.64336395263672,80.7467727661133
1103412,6.64336395263672,80.7740020751953
1103413,6.64336395263672,80.8012313842773
1103414,6.64336395263672,80.8284606933594
1103415,6.64336395263672,80.8556900024414
1103416,6.64336395263672,80.8829193115234
1103417,6.64336395263672,80.9101486206055
1103418,6.64336395263672,80.9373779296875
1103419,6.64336395263672,80.9646072387695
1103420,6.64336395263672,80.9918365478516
1103468,6.67041778564453,79.6031494140625
1103469,6.67041778564453,79.6303787231445
1103470,6.67041778564453,79.6576080322266
1103471,6.67041778564453,79.6848373413086
1103472,6.67041778564453,79.7120666503906
1103473,6.67041778564453,79.7392959594727
1103474,6.67041778564453,79.7665252685547
1103475,6.67041778564453,79.7937469482422
1103476,6.67041778564453,79.8209762573242
1103477,6.67041778564453,79.8482055664062
1103478,6.67041778564453,79.8754348754883
1103479,6.67041778564453,79.9026641845703
1103480,6.67041778564453,79.9298934936523
1103481,6.67041778564453,79.9571228027344
1103482,6.67041778564453,79.9843521118164
1103483,6.67041778564453,80.0115814208984
1103484,6.67041778564453,80.0388107299805
1103485,6.67041778564453,80.0660400390625
1103486,6.67041778564453,80.0932693481445
1103487,6.67041778564453,80.1204986572266
1103488,6.67041778564453,80.1477279663086
1103489,6.67041778564453,80.1749572753906
1103490,6.67041778564453,80.2021865844727
1103491,6.67041778564453,80.2294158935547
1103492,6.67041778564453,80.2566452026367
1103493,6.67041778564453,80.2838745117188
1103494,6.67041778564453,80.3111038208008
1103495,6.67041778564453,80.3383331298828
1103496,6.67041778564453,80.3655624389648
1103497,6.67041778564453,80.3927917480469
1103498,6.67041778564453,80.4200210571289
1103499,6.67041778564453,80.4472503662109
1103500,6.67041778564453,80.474479675293
1103501,6.67041778564453,80.501708984375
1103502,6.67041778564453,80.528938293457
1103503,6.67041778564453,80.5561676025391
1103504,6.67041778564453,80.5833969116211
1103505,6.67041778564453,80.6106262207031
1103506,6.67041778564453,80.6378555297852
1103507,6.67041778564453,80.6650848388672
1103508,6.67041778564453,80.6923141479492
1103509,6.67041778564453,80.7195434570312
1103510,6.67041778564453,80.7467727661133
1103511,6.67041778564453,80.7740020751953
1103512,6.67041778564453,80.8012313842773
1103513,6.67041778564453,80.8284606933594
1103514,6.67041778564453,80.8556900024414
1103515,6.67041778564453,80.8829193115234
1103516,6.67041778564453,80.9101486206055
1103517,6.67041778564453,80.9373779296875
1103518,6.67041778564453,80.9646072387695
1103519,6.67041778564453,80.9918365478516
1103567,6.69745635986328,79.6031494140625
1103568,6.69745635986328,79.6303787231445
1103569,6.69745635986328,79.6576080322266
1103570,6.69745635986328,79.6848373413086
1103571,6.69745635986328,79.7120666503906
1103572,6.69745635986328,79.7392959594727
1103573,6.69745635986328,79.7665252685547
1103574,6.69745635986328,79.7937469482422
1103575,6.69745635986328,79.8209762573242
1103576,6.69745635986328,79.8482055664062
1103577,6.69745635986328,79.8754348754883
1103578,6.69745635986328,79.9026641845703
1103579,6.69745635986328,79.9298934936523
1103580,6.69745635986328,79.9571228027344
1103581,6.69745635986328,79.9843521118164
1103582,6.69745635986328,80.0115814208984
1103583,6.69745635986328,80.0388107299805
1103584,6.69745635986328,80.0660400390625
1103585,6.69745635986328,80.0932693481445
1103586,6.69745635986328,80.1204986572266
1103587,6.69745635986328,80.1477279663086
1103588,6.69745635986328,80.1749572753906
1103589,6.69745635986328,80.2021865844727
1103590,6.69745635986328,80.2294158935547
1103591,6.69745635986328,80.2566452026367
1103592,6.69745635986328,80.2838745117188
1103593,6.69745635986328,80.3111038208008
1103594,6.69745635986328,80.3383331298828
1103595,6.69745635986328,80.3655624389648
1103596,6.69745635986328,80.3927917480469
1103597,6.69745635986328,80.4200210571289
1103598,6.69745635986328,80.4472503662109
1103599,6.69745635986328,80.474479675293
1103600,6.69745635986328,80.501708984375
1103601,6.69745635986328,80.528938293457
1103602,6.69745635986328,80.5561676025391
1103603,6.69745635986328,80.5833969116211
1103604,6.69745635986328,80.6106262207031
1103605,6.69745635986328,80.6378555297852
1103606,6.69745635986328,80.6650848388672
1103607,6.69745635986328,80.6923141479492
1103608,6.69745635986328,80.7195434570312
1103609,6.69745635986328,80.7467727661133
1103610,6.69745635986328,80.7740020751953
1103611,6.69745635986328,80.8012313842773
1103612,6.69745635986328,80.8284606933594
1103613,6.69745635986328,80.8556900024414
1103614,6.69745635986328,80.8829193115234
1103615,6.69745635986328,80.9101486206055
1103616,6.69745635986328,80.9373779296875
1103617,6.69745635986328,80.9646072387695
1103618,6.69745635986328,80.9918365478516
1103666,6.72449493408203,79.6031494140625
1103667,6.72449493408203,79.6303787231445
1103668,6.72449493408203,79.6576080322266
1103669,6.72449493408203,79.6848373413086
