 10495         10348 
 10346         10199 
 10198         10048 
 10046         9896 
 9895          9896 
 9743          9744 
 9588          9744 
 9589          9745 
 9590          9746 
 9434          9592 
 9276          9436 
 9108          9277 
 8939          9110 
 8769          8941 
 8770          8942 
 8598          8772 
 8431          8432 
 8265          8266 
 8095          8096 
 7925          7926 
 7754          7755 
 7584          7585 
 7415          0 
 7416          7586 
 7246          7248 
 7077          6908 
 6906          6736 
 6734          6563 
 6733          6561 
 6732          6560 
 6559          6560 
 6382          6383 
 6204          6205 
 6027          6028 
 5849          5850 
 5671          5850 
 5672          5851 
 5673          5853 
 5495          5496 
 5316          5317 
 5135          5136 
 4956          4957 
 4776          4777 
 4597          4598 
 4418          4419 
 4242          4243 
 4068          4069 
 3898          0 
 3899          4070 
 3739          3900 
 3740          3900 
 3741          3901 
 3902          4071 
 4072          4246 
 4247          4423 
 4248          4425 
 4074          4075 
 3904          3905 
 3744          3745 
 3587          3588 
 3431          3432 
 3277          3278 
 3131          3132 
 2987          2988 
 2844          2848 
 2705          2709 
 2567          2571 
 2437          2441 
 2308          2312 
 2181          2183 
 2054          0 
 2055          0 
 1930          2056 
 1931          2057 
 1932          2185 
 1808          2059 
 1934          2187 
 1935          2188 
 2062          2315 
 2190          2445 
 2319          2447 
 2320          2448 
 2450          2579 
 2451          2581 
 2452          2582 
 2453          2583 
 2454          2722 
 2326          2587 
 2199          2458 
 2073          2201 
 1947          1949 
 1822          1824 
 1695          1697 
 1569          1571 
 1444          1446 
 1330          1332 
 1218          1220 
 7742          7743 
 7572          7573 
 7402          7403 
 7233          7064 
 7062          7063 
 6892          6893 
 6720          6721 
 6548          6549 
 6370          6193 
 6369          6192 
 6191          6193 
 6014          6016 
 5837          6016 
 5838          5839 
 5660          5661 
 5482          5304 
 5303          5304 
 5124          4946 
 4945          4946 
 4766          4767 
 4587          4588 
 4407          4232 
 4406          4230 
 4405          4229 
 4404          4229 
 4228          4230 
 4054          4055 
 3885          4229 
 3886          4056 
 3887          4231 
 3888          4058 
 3889          4060 
 3730          3891 
 3731          3891 
 3732          3892 
 3733          3893 
 3576          3734 
 3420          3268 
 3267          0 
 3121          3268 
 2978          3123 
 2835          2979 
 2836          2980 
 2697          0 
 2559          2698 
 2560          2837 
 2561          2838 
 2700          2838 
 2840          3126 
 2841          2984 
 2985          3129 
 2986          3130 
 5792          0 
 5793          0 
 5972          0 
 6149          6326 
 6328          6504 
 6506          6677 
 6679          6849 
 6850          7019 
 7021          7190 
 7022          7191 
 7193          7362 
 7364          7703 
 10458         0 
 10606         0 
 10752         0 
 10899         0 
 11045         0 
 11193         0 
 11339         11486 
 11488         11635 
 11637         11785 
 11787         11934 
 11936         12083 
 12085         12232 
 12086         12234 
 12087         12235 
 12088         12236 
 11941         12089 
 11942         12090 
 11795         11943 
 11796         11944 
 11648         11797 
 11649         11798 
 11502         11651 
 11355         11504 
 11356         11504 
 11357         11505 
 11358         0 
 11359         0 
 11360         11508 
 11215         11361 
 11216         0 
 11069         0 
 10923         0 
 10924         0 
 10778         10925 
 10779         10926 
 10780         10927 
 10634         10781 
 10635         0 
 10487         10636 
 10340         10489 
 10193         10342 
 10194         10342 
 10195         10343 
 10045         10197 
 2812          2956 
 2813          2956 
 2814          0 
 2957          3101 
 2958          3102 
 2959          2960 
 2816          2817 
 2677          2678 
 2540          0 
 2679          0 
 2680          0 
 2543          2681 
 2544          2682 
 2668          0 
 2529          0 
 2528          2529 
 2398          2399 
 1424          1425 
 1310          1311 
 1198          1199 
 1096          1097 
 1003          1004 
 911           912 
 822           823 
 734           823 
 735           823 
 736           824 
 651           652 
 568           569 
 488           0 
 2009          0 
 2136          0 
 2264          0 
 4947          4946 
 5126          4947 
 5125          4946 
 5843          5844 
 5664          5665 
 5663          5486 
 5485          5306 
 5484          5305 
 5483          5304 
 6514          0 
 6686          0 
 7531          7701 
 7532          7702 
 7533          7873 
 7534          7875 
 7365          7707 
 7196          7538 
 7027          7369 
 6857          7537 
 6858          7368 
 6859          7199 
 6689          6860 
 6690          6861 
 2380          2510 
 2381          2511 
 2382          2512 
 2383          2513 
 2384          2514 
 6017          6016 
 6194          6193 
 6372          6371 
 6550          6722 
 6551          6723 
 6375          6552 
 6376          6553 
 3397          3398 
 3244          3245 
 3098          3099 
 2954          2955 
 7387          7388 
 7217          7219 
 7046          7048 
 6876          6878 
 6705          6707 
 6532          6534 
 6355          6356 
 6176          6177 
 5999          6000 
 5821          5822 
 5641          5642 
 5463          5464 
 5284          5285 
 5103          4925 
 2032          0 
 2159          0 
 2287          0 
 1782          1781 
 1907          0 
 1906          1780 
 2031          1904 
 2157          2029 
 2284          2155 
 2283          2155 
 2282          2154 
 2281          2280 
 2410          0 
 5819          5818 
 5996          5995 
 6173          6172 
 6351          6350 
 6528          6527 
 6700          0 
 2430          0 
 2301          2432 
 2302          2432 
 2303          2433 
 2175          2304 
 2049          2177 
 1923          0 
 1922          2050 
 1798          1924 
 329           0 
 395           0 
 469           468 
 550           549 
 633           632 
 720           807 
 809           0 
 898           989 
 991           1084 
 1086          1187 
 1189          1414 
 1190          1301 
 1302          1415 
 1417          1540 
 1542          1666 
 1669          1795 
 1670          1797 
 1671          1798 
 1546          1672 
 1547          1673 
 1548          1674 
 1675          1801 
 1803          1928 
 1804          1929 
 7405          0 
 7235          7065 
 7234          7064 
 10003         10154 
 10004         10303 
 10005         10304 
 10006         10305 
 10007         10306 
 10008         10307 
 10009         0 
 10160         0 
 10309         0 
 10310         0 
 10162         10311 
 10012         10164 
 9862          10164 
 9863          10165 
 9864          10166 
 9865          10167 
 9866          10169 
 9715          0 
 9559          0 
 9403          0 
 9244          9562 
 9077          9406 
 8908          9248 
 8738          9081 
 8566          8740 
 8399          8065 
 8232          7894 
 8061          7892 
 7891          7722 
 7720          7551 
 7719          7550 
 7548          7379 
 7547          7378 
 7376          7207 
 7375          7206 
 7204          7035 
 7033          6864 
 6862          0 
 6691          0 
 6518          0 
 1054          0 
 1157          0 
 1269          0 
 1384          0 
 1508          0 
 1635          1634 
 1762          1761 
 1887          1886 
 2013          2012 
 1514          0 
 1513          0 
 1638          0 
 1511          1387 
 1510          1386 
 1509          1385 
 6190          6189 
 6368          6367 
 6545          6544 
 1148          0 
 1046          0 
 951           0 
 859           0 
 769           0 
 681           596 
 594           512 
 510           430 
 429           430 
 356           357 
 290           291 
 775           0 
 865           0 
 866           0 
 958           0 
 1053          0 
 782           0 
 871           0 
 870           0 
 869           0 
 868           0 
 960           0 
 1537          1538 
 1413          1414 
 1300          1415 
 1783          0 
 1909          0 
 2035          0 
 2162          0 
 2290          0 
 37028         0 
 37029         37030 
 36856         36857 
 36691         36692 
 36531         0 
 36375         36220 
 36374         0 
 36373         0 
 36372         0 
 36371         0 
 36370         36215 
 36213         36058 
 36057         0 
 35901         0 
 35745         0 
 35589         0 
 35432         35433 
 35275         35276 
 35115         0 
 34954         0 
 34792         0 
 34624         0 
 34456         34457 
 34289         34290 
 34118         0 
 33935         0 
 33752         0 
 33569         0 
 33386         0 
 33202         0 
 33016         0 
 32830         0 
 32645         0 
 32461         0 
 32277         0 
 32093         0 
 31910         0 
 31726         31727 
 31542         31543 
 31355         31356 
 31167         0 
 30977         0 
 30787         0 
 30596         30597 
 30405         30214 
 30404         30212 
 30403         30211 
 30402         30210 
 30209         30016 
 30208         30015 
 30207         30015 
 30013         30014 
 29820         29821 
 29626         29627 
 29431         29432 
 29227         29228 
 29024         29025 
 28821         28822 
 28618         28619 
 28415         28214 
 28414         28212 
 28616         28413 
 28412         28211 
 28411         28210 
 28208         28004 
 28002         27798 
 27796         27797 
 27592         27593 
 27390         27391 
 27192         0 
 26996         26805 
 26803         26614 
 26802         26613 
 26801         26612 
 26800         26611 
 26799         0 
 26609         26424 
 26422         26239 
 26237         26056 
 26236         26055 
 26235         26054 
 26234         26053 
 26233         26052 
 26416         26051 
 26415         26050 
 26230         26049 
 26229         26048 
 26228         26047 
 26227         26046 
 26226         26045 
 26409         26044 
 26224         26043 
 26223         26042 
 26222         25863 
 26040         25862 
 26039         25861 
 26038         25860 
 26037         25859 
 26036         25859 
 26035         0 
 41550         41521 
 41549         41520 
 41519         41469 
 41468         41401 
 41467         41400 
 41466         41399 
 41465         41398 
 41464         41397 
 41396         41312 
 41311         41199 
 41198         41070 
 41197         41069 
 41196         41068 
 41195         41067 
 41066         41067 
 40925         40926 
 40768         40769 
 40608         40609 
 40448         0 
 40290         0 
 40123         0 
 39956         0 
 39790         0 
 39624         0 
 39458         39459 
 39291         39292 
 39123         0 
 38954         38955 
 38784         0 
 38614         38615 
 38444         0 
 38268         0 
 38091         38092 
 37915         37916 
 37738         37739 
 37562         37563 
 37385         0 
 37206         37207 
