   12474           12475
   12329           12330
   12181           12182
   12034           12035
   11886           11887
   11737           11738
   11589           11590
   11442           11443
   11296           11297
   11149           11150
   11003           11004
   10856           10857
   10708           10414
   10559           10412
   10410           10263
   10262           10112
   10110            9960
    9959            9960
    9807            9808
    9652            9808
    9653            9809
    9654            9810
    9498            9656
    9340            9500
    9172            9341
    9003            9174
    8833            9005
    8834            9006
    8662            8836
    8495            8496
    8329            8330
    8159            8160
    7989            7990
    7818            7819
    7648            7649
    7479               0
    7480            7650
    7310            7312
    7141            6972
    6970            6800
    6798            6627
    6797            6625
    6796            6624
    6623            6624
    6446            6447
    6268            6269
    6091            6092
    5913            5914
    5735            5914
    5736            5915
    5737            5917
    5559            5560
    5380            5381
    5199            5200
    5020            5021
    4840            4841
    4661            4662
    4482            4483
    4306            4307
    4132            4133
    3962               0
    3963            4134
    3803            3964
    3804            3964
    3805            3965
    3966            4135
    4136            4310
    4311            4487
    4312            4489
    4138            4139
    3968            3969
    3808            3809
    3651            3652
    3495            3496
    3341            3342
    3195            3196
    3051            3052
    2908            2912
    2769            2773
    2631            2635
    2501            2505
    2372            2376
    2245            2247
    2118               0
    2119               0
    1994            2120
    1995            2121
    1996            2249
    1872            2123
    1998            2251
    1999            2252
    2126            2379
    2254            2509
    2383            2511
    2384            2512
    2514            2643
    2515            2645
    2516            2646
    2517            2647
    2518            2786
    2390            2651
    2263            2522
    2137            2265
    2011            2013
    1886            1888
    1759            1761
    1633            1635
    1508            1510
    1394            1396
    1282            1284
    7806            7807
    7636            7637
    7466            7467
    7297            7128
    7126            7127
    6956            6957
    6784            6785
    6612            6613
    6434            6257
    6433            6256
    6255            6257
    6078            6080
    5901            6080
    5902            5903
    5724            5725
    5546            5368
    5367            5368
    5188            5010
    5009            5010
    4830            4831
    4651            4652
    4471            4296
    4470            4294
    4469            4293
    4468            4293
    4292            4294
    4118            4119
    3949            4293
    3950            4120
    3951            4295
    3952            4122
    3953            4124
    3794            3955
    3795            3955
    3796            3956
    3797            3957
    3640            3798
    3484            3332
    3331               0
    3185            3332
    3042            3187
    2899            3043
    2900            3044
    2761               0
    2623            2762
    2624            2901
    2625            2902
    2764            2902
    2904            3190
    2905            3048
    3049            3193
    3050            3194
    5856               0
    5857               0
    6036               0
    6213            6390
    6392            6568
    6570            6741
    6743            6913
    6914            7083
    7085            7254
    7086            7255
    7257            7426
    7428            7767
   10522               0
   10670               0
   10816               0
   10963               0
   11109               0
   11257               0
   11403           11550
   11552           11699
   11701           11849
   11851           11998
   12000           12147
   12149           12296
   12150           12298
   12151           12299
   12152           12300
   12005           12153
   12006           12154
   11859           12007
   11860           12008
   11712           11861
   11713           11862
   11566           11715
   11419           11568
   11420           11568
   11421           11569
   11422               0
   11423               0
   11424           11572
   11279           11425
   11280               0
   11133               0
   10987               0
   10988               0
   10842           10989
   10843           10990
   10844           10991
   10698           10845
   10699               0
   10551           10700
   10404           10553
   10257           10406
   10258           10406
   10259           10407
   10109           10261
    2876            3020
    2877            3020
    2878               0
    3021            3165
    3022            3166
    3023            3024
    2880            2881
    2741            2742
    2604               0
    2743               0
    2744               0
    2607            2745
    2608            2746
    2732               0
    2593               0
    2592            2593
    2462            2463
    1488            1489
    1374            1375
    1262            1263
    1154            1155
    1059            1060
     966             967
     875             876
     786             876
     787             876
     788             877
     702             703
     617             618
     536               0
    2073               0
    2200               0
    2328               0
    5011            5010
    5190            5011
    5189            5010
    5907            5908
    5728            5729
    5727            5550
    5549            5370
    5548            5369
    5547            5368
    6578               0
    6750               0
    7595            7765
    7596            7766
    7597            7937
    7598            7939
    7429            7771
    7260            7602
    7091            7433
    6921            7601
    6922            7432
    6923            7263
    6753            6924
    6754            6925
    2444            2574
    2445            2575
    2446            2576
    2447            2577
    2448            2578
    6081            6080
    6258            6257
    6436            6435
    6614            6786
    6615            6787
    6439            6616
    6440            6617
    3461            3462
    3308            3309
    3162            3163
    3018            3019
    7451            7452
    7281            7283
    7110            7112
    6940            6942
    6769            6771
    6596            6598
    6419            6420
    6240            6241
    6063            6064
    5885            5886
    5705            5706
    5527            5528
    5348            5349
    5167            4989
    2096               0
    2223               0
    2351               0
    1846            1845
    1971               0
    1970            1844
    2095            1968
    2221            2093
    2348            2219
    2347            2219
    2346            2218
    2345            2344
    2474               0
    5883            5882
    6060            6059
    6237            6236
    6415            6414
    6592            6591
    6764               0
    2494               0
    2365            2496
    2366            2496
    2367            2497
    2239            2368
    2113            2241
    1987               0
    1986            2114
    1862            1988
     369               0
     441               0
     517             516
     599             598
     684             683
     772             860
     862               0
     953            1045
    1047            1142
    1144            1251
    1253            1478
    1254            1365
    1366            1479
    1481            1604
    1606            1730
    1733            1859
    1734            1861
    1735            1862
    1610            1736
    1611            1737
    1612            1738
    1739            1865
    1867            1992
    1868            1993
    7469               0
    7299            7129
    7298            7128
   10067           10218
   10068           10367
   10069           10368
   10070           10369
   10071           10370
   10072           10371
   10073               0
   10224               0
   10373               0
   10374               0
   10226           10375
   10076           10228
    9926           10228
    9927           10229
    9928           10230
    9929           10231
    9930           10233
    9779               0
    9623               0
    9467               0
    9308            9626
    9141            9470
    8972            9312
    8802            9145
    8630            8804
    8463            8129
    8296            7958
    8125            7956
    7955            7786
    7784            7615
    7783            7614
    7612            7443
    7611            7442
    7440            7271
    7439            7270
    7268            7099
    7097            6928
    6926               0
    6755               0
    6582               0
    1112               0
    1221               0
    1333               0
    1448               0
    1572               0
    1699            1698
    1826            1825
    1951            1950
    2077            2076
    1578               0
    1577               0
    1702               0
    1575            1451
    1574            1450
    1573            1449
    6254            6253
    6432            6431
    6609            6608
    1212               0
    1104               0
    1007               0
     914               0
     822               0
     733             647
     645             561
     559             478
     477             478
     402             403
     330             331
     828               0
     920               0
     921               0
    1014               0
    1111               0
     835               0
     926               0
     925               0
     924               0
     923               0
    1016               0
    1601            1602
    1477            1478
    1364            1479
    1847               0
    1973               0
    2099               0
    2226               0
    2354               0
   37086               0
   37087           37088
   36919           36920
   36755           36756
   36595               0
   36439           36284
   36438               0
   36437               0
   36436               0
   36435               0
   36434           36279
   36277           36122
   36121               0
   35965               0
   35809               0
   35653               0
   35496           35497
   35339           35340
   35179               0
   35018               0
   34856               0
   34688               0
   34520           34521
   34353           34354
   34182               0
   33999               0
   33816               0
   33633               0
   33450               0
   33266               0
   33080               0
   32894               0
   32709               0
   32525               0
   32341               0
   32157               0
   31974               0
   31790           31791
   31606           31607
   31419           31420
   31231               0
   31041               0
   30851               0
   30660           30661
   30469           30278
   30468           30276
   30467           30275
   30466           30274
   30273           30080
   30272           30079
   30271           30079
   30077           30078
   29884           29885
   29690           29691
   29495           29496
   29291           29292
   29088           29089
   28885           28886
   28682           28683
   28479           28278
   28478           28276
   28680           28477
   28476           28275
   28475           28274
   28272           28068
   28066           27862
   27860           27861
   27656           27657
   27454           27455
   27256               0
   27060           26869
   26867           26678
   26866           26677
   26865           26676
   26864           26675
   26863               0
   26673           26488
   26486           26303
   26301           26120
   26300           26119
   26299           26118
   26298           26117
   26297           26116
   26480           26115
   26479           26114
   26294           26113
   26293           26112
   26292           26111
   26291           26110
   26290           26109
   26473           26108
   26288           26107
   26287           26106
   26286           25927
   26104           25926
   26103           25925
   26102           25924
   26101           25923
   26100           25923
   26099               0
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                        
                       0
                       0
                       0
                       0
                       0
                       0
                        
                        
                       0
                        
                       0
                        
                       0
                       0
                        
   37814           37815
   37688           37689
   37560           37561
   37416               0
   37254           37255
