latitude,longitude
5.722969055175781,79.5214614868164
5.722969055175781,79.54869079589844
5.722969055175781,79.57592010498047
5.722969055175781,79.6031494140625
5.722969055175781,79.63037872314453
5.722969055175781,79.65760803222656
5.722969055175781,79.6848373413086
5.722969055175781,79.71206665039062
5.722969055175781,79.73929595947266
5.722969055175781,79.76652526855469
5.722969055175781,79.79374694824219
5.722969055175781,79.82097625732422
5.722969055175781,79.84820556640625
5.722969055175781,79.87543487548828
5.722969055175781,79.90266418457031
5.722969055175781,79.92989349365234
5.722969055175781,79.95712280273438
5.722969055175781,79.9843521118164
5.722969055175781,80.01158142089844
5.722969055175781,80.03881072998047
5.722969055175781,80.0660400390625
5.722969055175781,80.09326934814453
5.722969055175781,80.12049865722656
5.722969055175781,80.1477279663086
5.722969055175781,80.17495727539062
5.722969055175781,80.20218658447266
5.722969055175781,80.22941589355469
5.722969055175781,80.25664520263672
5.722969055175781,80.28387451171875
5.722969055175781,80.31110382080078
5.722969055175781,80.33833312988281
5.722969055175781,80.36556243896484
5.722969055175781,80.39279174804688
5.722969055175781,80.4200210571289
5.722969055175781,80.44725036621094
5.722969055175781,80.47447967529297
5.722969055175781,80.501708984375
5.722969055175781,80.52893829345703
5.722969055175781,80.55616760253906
5.722969055175781,80.5833969116211
5.722969055175781,80.61062622070312
5.722969055175781,80.63785552978516
5.722969055175781,80.66508483886719
5.722969055175781,80.69231414794922
5.722969055175781,80.71954345703125
5.722969055175781,80.74677276611328
5.722969055175781,80.77400207519531
5.722969055175781,80.80123138427734
5.722969055175781,80.82846069335938
5.722969055175781,80.8556900024414
5.722969055175781,80.88291931152344
5.722969055175781,80.91014862060547
5.722969055175781,80.9373779296875
5.722969055175781,80.96460723876953
5.722969055175781,80.99183654785156
5.722969055175781,81.0190658569336
5.722969055175781,81.04629516601562
5.722969055175781,81.07352447509766
5.722969055175781,81.10075378417969
5.722969055175781,81.12798309326172
5.722969055175781,81.15521240234375
5.722969055175781,81.18244171142578
5.722969055175781,81.20967102050781
5.722969055175781,81.23690032958984
5.722969055175781,81.26412963867188
5.722969055175781,81.2913589477539
5.722969055175781,81.31858825683594
5.722969055175781,81.34581756591797
5.722969055175781,81.373046875
5.722969055175781,81.40027618408203
5.722969055175781,81.42750549316406
5.722969055175781,81.4547348022461
5.722969055175781,81.48196411132812
5.722969055175781,81.50919342041016
5.722969055175781,81.53642272949219
5.722969055175781,81.56365203857422
5.722969055175781,81.59088134765625
5.722969055175781,81.61811065673828
5.722969055175781,81.64533996582031
5.722969055175781,81.67256927490234
5.722969055175781,81.69979858398438
5.722969055175781,81.7270278930664
5.722969055175781,81.75425720214844
5.722969055175781,81.78148651123047
5.722969055175781,81.8087158203125
5.722969055175781,81.83594512939453
5.722969055175781,81.86317443847656
5.722969055175781,81.8904037475586
5.722969055175781,81.91763305664062
5.722969055175781,81.94485473632812
5.722969055175781,81.97208404541016
5.722969055175781,81.99931335449219
5.722969055175781,82.02654266357422
5.722969055175781,82.05377197265625
5.722969055175781,82.08100128173828
5.722969055175781,82.10823059082031
5.722969055175781,82.13545989990234
5.722969055175781,82.16268920898438
5.722969055175781,82.1899185180664
5.75006103515625,79.5214614868164
5.75006103515625,79.54869079589844
5.75006103515625,79.57592010498047
5.75006103515625,79.6031494140625
5.75006103515625,79.63037872314453
5.75006103515625,79.65760803222656
5.75006103515625,79.6848373413086
5.75006103515625,79.71206665039062
5.75006103515625,79.73929595947266
5.75006103515625,79.76652526855469
5.75006103515625,79.79374694824219
5.75006103515625,79.82097625732422
5.75006103515625,79.84820556640625
5.75006103515625,79.87543487548828
5.75006103515625,79.90266418457031
5.75006103515625,79.92989349365234
5.75006103515625,79.95712280273438
5.75006103515625,79.9843521118164
5.75006103515625,80.01158142089844
5.75006103515625,80.03881072998047
5.75006103515625,80.0660400390625
5.75006103515625,80.09326934814453
5.75006103515625,80.12049865722656
5.75006103515625,80.1477279663086
5.75006103515625,80.17495727539062
5.75006103515625,80.20218658447266
5.75006103515625,80.22941589355469
5.75006103515625,80.25664520263672
5.75006103515625,80.28387451171875
5.75006103515625,80.31110382080078
5.75006103515625,80.33833312988281
5.75006103515625,80.36556243896484
5.75006103515625,80.39279174804688
5.75006103515625,80.4200210571289
5.75006103515625,80.44725036621094
5.75006103515625,80.47447967529297
5.75006103515625,80.501708984375
5.75006103515625,80.52893829345703
5.75006103515625,80.55616760253906
5.75006103515625,80.5833969116211
5.75006103515625,80.61062622070312
5.75006103515625,80.63785552978516
5.75006103515625,80.66508483886719
5.75006103515625,80.69231414794922
5.75006103515625,80.71954345703125
5.75006103515625,80.74677276611328
5.75006103515625,80.77400207519531
5.75006103515625,80.80123138427734
5.75006103515625,80.82846069335938
5.75006103515625,80.8556900024414
5.75006103515625,80.88291931152344
5.75006103515625,80.91014862060547
5.75006103515625,80.9373779296875
5.75006103515625,80.96460723876953
5.75006103515625,80.99183654785156
5.75006103515625,81.0190658569336
5.75006103515625,81.04629516601562
5.75006103515625,81.07352447509766
5.75006103515625,81.10075378417969
5.75006103515625,81.12798309326172
5.75006103515625,81.15521240234375
5.75006103515625,81.18244171142578
5.75006103515625,81.20967102050781
5.75006103515625,81.23690032958984
5.75006103515625,81.26412963867188
5.75006103515625,81.2913589477539
5.75006103515625,81.31858825683594
5.75006103515625,81.34581756591797
5.75006103515625,81.373046875
5.75006103515625,81.40027618408203
5.75006103515625,81.42750549316406
5.75006103515625,81.4547348022461
5.75006103515625,81.48196411132812
5.75006103515625,81.50919342041016
5.75006103515625,81.53642272949219
5.75006103515625,81.56365203857422
5.75006103515625,81.59088134765625
5.75006103515625,81.61811065673828
5.75006103515625,81.64533996582031
5.75006103515625,81.67256927490234
5.75006103515625,81.69979858398438
5.75006103515625,81.7270278930664
5.75006103515625,81.75425720214844
5.75006103515625,81.78148651123047
5.75006103515625,81.8087158203125
5.75006103515625,81.83594512939453
5.75006103515625,81.86317443847656
5.75006103515625,81.8904037475586
5.75006103515625,81.91763305664062
5.75006103515625,81.94485473632812
5.75006103515625,81.97208404541016
5.75006103515625,81.99931335449219
5.75006103515625,82.02654266357422
5.75006103515625,82.05377197265625
5.75006103515625,82.08100128173828
5.75006103515625,82.10823059082031
5.75006103515625,82.13545989990234
5.75006103515625,82.16268920898438
5.75006103515625,82.1899185180664
5.777153015136719,79.5214614868164
5.777153015136719,79.54869079589844
5.777153015136719,79.57592010498047
5.777153015136719,79.6031494140625
5.777153015136719,79.63037872314453
5.777153015136719,79.65760803222656
5.777153015136719,79.6848373413086
5.777153015136719,79.71206665039062
5.777153015136719,79.73929595947266
5.777153015136719,79.76652526855469
5.777153015136719,79.79374694824219
5.777153015136719,79.82097625732422
5.777153015136719,79.84820556640625
5.777153015136719,79.87543487548828
5.777153015136719,79.90266418457031
5.777153015136719,79.92989349365234
5.777153015136719,79.95712280273438
5.777153015136719,79.9843521118164
5.777153015136719,80.01158142089844
5.777153015136719,80.03881072998047
5.777153015136719,80.0660400390625
5.777153015136719,80.09326934814453
5.777153015136719,80.12049865722656
5.777153015136719,80.1477279663086
5.777153015136719,80.17495727539062
5.777153015136719,80.20218658447266
5.777153015136719,80.22941589355469
5.777153015136719,80.25664520263672
5.777153015136719,80.28387451171875
5.777153015136719,80.31110382080078
5.777153015136719,80.33833312988281
5.777153015136719,80.36556243896484
5.777153015136719,80.39279174804688
5.777153015136719,80.4200210571289
5.777153015136719,80.44725036621094
5.777153015136719,80.47447967529297
5.777153015136719,80.501708984375
5.777153015136719,80.52893829345703
5.777153015136719,80.55616760253906
5.777153015136719,80.5833969116211
5.777153015136719,80.61062622070312
5.777153015136719,80.63785552978516
5.777153015136719,80.66508483886719
5.777153015136719,80.69231414794922
5.777153015136719,80.71954345703125
5.777153015136719,80.74677276611328
5.777153015136719,80.77400207519531
5.777153015136719,80.80123138427734
5.777153015136719,80.82846069335938
5.777153015136719,80.8556900024414
5.777153015136719,80.88291931152344
5.777153015136719,80.91014862060547
5.777153015136719,80.9373779296875
5.777153015136719,80.96460723876953
5.777153015136719,80.99183654785156
5.777153015136719,81.0190658569336
5.777153015136719,81.04629516601562
5.777153015136719,81.07352447509766
5.777153015136719,81.10075378417969
5.777153015136719,81.12798309326172
5.777153015136719,81.15521240234375
5.777153015136719,81.18244171142578
5.777153015136719,81.20967102050781
5.777153015136719,81.23690032958984
5.777153015136719,81.26412963867188
5.777153015136719,81.2913589477539
5.777153015136719,81.31858825683594
5.777153015136719,81.34581756591797
5.777153015136719,81.373046875
5.777153015136719,81.40027618408203
5.777153015136719,81.42750549316406
5.777153015136719,81.4547348022461
5.777153015136719,81.48196411132812
5.777153015136719,81.50919342041016
5.777153015136719,81.53642272949219
5.777153015136719,81.56365203857422
5.777153015136719,81.59088134765625
5.777153015136719,81.61811065673828
5.777153015136719,81.64533996582031
5.777153015136719,81.67256927490234
5.777153015136719,81.69979858398438
5.777153015136719,81.7270278930664
5.777153015136719,81.75425720214844
5.777153015136719,81.78148651123047
5.777153015136719,81.8087158203125
5.777153015136719,81.83594512939453
5.777153015136719,81.86317443847656
5.777153015136719,81.8904037475586
5.777153015136719,81.91763305664062
5.777153015136719,81.94485473632812
5.777153015136719,81.97208404541016
5.777153015136719,81.99931335449219
5.777153015136719,82.02654266357422
5.777153015136719,82.05377197265625
5.777153015136719,82.08100128173828
5.777153015136719,82.10823059082031
5.777153015136719,82.13545989990234
5.777153015136719,82.16268920898438
5.777153015136719,82.1899185180664
5.8042449951171875,79.5214614868164
5.8042449951171875,79.54869079589844
5.8042449951171875,79.57592010498047
5.8042449951171875,79.6031494140625
5.8042449951171875,79.63037872314453
5.8042449951171875,79.65760803222656
5.8042449951171875,79.6848373413086
5.8042449951171875,79.71206665039062
5.8042449951171875,79.73929595947266
5.8042449951171875,79.76652526855469
5.8042449951171875,79.79374694824219
5.8042449951171875,79.82097625732422
5.8042449951171875,79.84820556640625
5.8042449951171875,79.87543487548828
5.8042449951171875,79.90266418457031
5.8042449951171875,79.92989349365234
5.8042449951171875,79.95712280273438
5.8042449951171875,79.9843521118164
5.8042449951171875,80.01158142089844
5.8042449951171875,80.03881072998047
5.8042449951171875,80.0660400390625
5.8042449951171875,80.09326934814453
5.8042449951171875,80.12049865722656
5.8042449951171875,80.1477279663086
5.8042449951171875,80.17495727539062
5.8042449951171875,80.20218658447266
5.8042449951171875,80.22941589355469
5.8042449951171875,80.25664520263672
5.8042449951171875,80.28387451171875
5.8042449951171875,80.31110382080078
5.8042449951171875,80.33833312988281
5.8042449951171875,80.36556243896484
5.8042449951171875,80.39279174804688
5.8042449951171875,80.4200210571289
5.8042449951171875,80.44725036621094
