longitude,latitude,value
81.046295,7.858864,0.000
81.046295,7.885834,0.000
81.046295,7.912804,0.000
81.046295,7.939774,0.000
81.046295,7.966743,0.000
81.046295,7.993706,0.000
81.046295,8.020668,0.000
81.046295,8.047630,0.000
81.046295,8.074585,0.000
81.046295,8.101547,0.000
81.046295,8.128502,0.000
81.046295,8.155464,0.000
81.046295,8.182411,0.000
81.046295,8.209366,0.000
81.046295,8.236313,0.000
81.046295,8.263260,0.000
81.046295,8.290207,0.000
81.046295,8.317154,0.000
81.046295,8.344101,0.000
81.046295,8.371033,0.000
81.046295,8.397972,0.000
81.046295,8.424904,0.000
81.046295,8.451843,0.000
81.046295,8.478775,0.000
81.046295,8.505707,0.000
81.046295,8.532631,0.000
81.046295,8.559563,0.000
81.046295,8.586479,0.000
81.046295,8.613403,0.000
81.046295,8.640327,0.000
81.046295,8.667244,0.000
81.046295,8.694168,0.000
81.046295,8.721085,0.000
81.046295,8.747993,0.000
81.046295,8.774902,0.000
81.046295,8.801819,0.000
81.046295,8.828720,0.000
81.046295,8.855629,0.000
81.046295,8.882538,0.000
81.046295,8.909431,0.000
81.046295,8.936333,0.000
81.046295,8.963234,0.000
81.046295,8.990128,0.000
81.046295,9.017021,0.000
81.046295,9.043915,0.000
81.046295,9.070801,0.000
81.046295,9.097694,0.000
81.046295,9.124573,0.000
81.046295,9.151459,0.000
81.046295,9.178337,0.000
81.046295,9.205223,0.000
81.046295,9.232094,0.000
81.046295,9.258972,0.000
81.046295,9.285851,0.000
81.046295,9.312714,0.000
81.046295,9.339584,0.000
81.046295,9.366455,0.000
81.046295,9.393318,0.000
81.046295,9.420189,0.000
81.046295,9.447044,0.000
81.046295,9.473900,0.000
81.046295,9.500755,0.000
81.046295,9.527618,0.000
81.046295,9.554466,0.000
81.046295,9.581322,0.000
81.046295,9.608170,0.000
81.046295,9.635010,0.000
81.046295,9.661850,0.000
81.046295,9.688705,0.000
81.046295,9.715538,0.000
81.046295,9.742371,0.000
81.046295,9.769211,0.000
81.046295,9.796036,0.000
81.046295,9.822876,0.000
81.046295,9.849701,0.000
81.046295,9.876534,0.000
81.046295,9.903358,0.000
81.046295,9.930176,0.000
81.046295,9.957001,0.000
81.046295,9.983818,0.000
81.046295,10.010635,0.000
81.046295,10.037445,0.000
81.046295,10.064255,0.000
81.073524,5.722969,0.000
81.073524,5.750061,0.000
81.073524,5.777153,0.000
81.073524,5.804245,0.000
81.073524,5.831329,0.000
81.073524,5.858421,0.005
81.073524,5.885506,0.026
81.073524,5.912590,0.039
81.073524,5.939682,0.013
81.073524,5.966759,0.001
81.073524,5.993843,0.000
81.073524,6.020920,0.000
81.073524,6.047997,0.000
81.073524,6.075073,0.000
81.073524,6.102150,0.000
81.073524,6.129227,0.000
81.073524,6.156296,0.001
81.073524,6.183365,0.001
81.073524,6.210442,0.000
81.073524,6.237511,0.000
81.073524,6.264572,0.000
81.073524,6.291641,0.000
81.073524,6.318710,0.000
81.073524,6.345772,0.000
81.073524,6.372833,0.000
81.073524,6.399895,0.000
81.073524,6.426949,0.000
81.073524,6.454010,0.000
81.073524,6.481064,0.000
81.073524,6.508125,0.000
81.073524,6.535172,0.000
81.073524,6.562225,0.000
81.073524,6.589272,0.000
81.073524,6.616318,0.000
81.073524,6.643364,0.000
81.073524,6.670418,0.000
81.073524,6.697456,0.000
81.073524,6.724495,0.000
81.073524,6.751541,0.003
81.073524,6.778587,0.001
81.073524,6.805618,0.000
81.073524,6.832657,0.000
81.073524,6.859688,0.000
81.073524,6.886719,0.000
81.073524,6.913757,0.000
81.073524,6.940788,0.000
81.073524,6.967812,0.000
81.073524,6.994843,0.000
81.073524,7.021873,0.000
81.073524,7.048897,0.000
81.073524,7.075912,0.000
81.073524,7.102936,0.000
81.073524,7.129959,0.000
81.073524,7.156975,0.000
81.073524,7.183998,0.000
81.073524,7.211006,0.000
81.073524,7.238014,0.000
81.073524,7.265030,0.000
81.073524,7.292038,0.000
81.073524,7.319054,0.000
81.073524,7.346046,0.000
81.073524,7.373055,0.000
81.073524,7.400063,0.000
81.073524,7.427063,0.000
81.073524,7.454071,0.000
81.073524,7.481064,0.000
81.073524,7.508057,0.000
81.073524,7.535057,0.000
81.073524,7.562050,0.000
81.073524,7.589035,0.000
81.073524,7.616028,0.000
81.073524,7.643021,0.000
81.073524,7.670006,0.000
81.073524,7.696991,0.000
81.073524,7.723969,0.000
81.073524,7.750954,0.000
81.073524,7.777931,0.000
81.073524,7.804909,0.000
81.073524,7.831886,0.000
81.073524,7.858864,0.000
81.073524,7.885834,0.000
81.073524,7.912804,0.000
81.073524,7.939774,0.000
81.073524,7.966743,0.000
81.073524,7.993706,0.000
81.073524,8.020668,0.000
81.073524,8.047630,0.000
81.073524,8.074585,0.000
81.073524,8.101547,0.000
81.073524,8.128502,0.000
81.073524,8.155464,0.000
81.073524,8.182411,0.000
81.073524,8.209366,0.000
81.073524,8.236313,0.000
81.073524,8.263260,0.000
81.073524,8.290207,0.000
81.073524,8.317154,0.000
81.073524,8.344101,0.000
81.073524,8.371033,0.000
81.073524,8.397972,0.000
81.073524,8.424904,0.000
81.073524,8.451843,0.000
81.073524,8.478775,0.000
81.073524,8.505707,0.000
81.073524,8.532631,0.000
81.073524,8.559563,0.000
81.073524,8.586479,0.000
81.073524,8.613403,0.000
81.073524,8.640327,0.000
81.073524,8.667244,0.000
81.073524,8.694168,0.000
81.073524,8.721085,0.000
81.073524,8.747993,0.000
81.073524,8.774902,0.000
81.073524,8.801819,0.000
81.073524,8.828720,0.000
81.073524,8.855629,0.000
81.073524,8.882538,0.000
81.073524,8.909431,0.000
81.073524,8.936333,0.000
81.073524,8.963234,0.000
81.073524,8.990128,0.000
81.073524,9.017021,0.000
81.073524,9.043915,0.000
81.073524,9.070801,0.000
81.073524,9.097694,0.000
81.073524,9.124573,0.000
81.073524,9.151459,0.000
81.073524,9.178337,0.000
81.073524,9.205223,0.000
81.073524,9.232094,0.000
81.073524,9.258972,0.000
81.073524,9.285851,0.000
81.073524,9.312714,0.000
81.073524,9.339584,0.000
81.073524,9.366455,0.000
81.073524,9.393318,0.000
81.073524,9.420189,0.000
81.073524,9.447044,0.000
81.073524,9.473900,0.000
81.073524,9.500755,0.000
81.073524,9.527618,0.000
81.073524,9.554466,0.000
81.073524,9.581322,0.000
81.073524,9.608170,0.000
81.073524,9.635010,0.000
81.073524,9.661850,0.000
81.073524,9.688705,0.000
81.073524,9.715538,0.000
81.073524,9.742371,0.000
81.073524,9.769211,0.000
81.073524,9.796036,0.000
81.073524,9.822876,0.000
81.073524,9.849701,0.000
81.073524,9.876534,0.000
81.073524,9.903358,0.000
81.073524,9.930176,0.000
81.073524,9.957001,0.000
81.073524,9.983818,0.000
81.073524,10.010635,0.000
81.073524,10.037445,0.000
81.073524,10.064255,0.000
81.100754,5.722969,0.000
81.100754,5.750061,0.000
81.100754,5.777153,0.000
81.100754,5.804245,0.000
81.100754,5.831329,0.000
81.100754,5.858421,0.000
81.100754,5.885506,0.005
81.100754,5.912590,0.022
81.100754,5.939682,0.019
81.100754,5.966759,0.003
81.100754,5.993843,0.000
81.100754,6.020920,0.000
81.100754,6.047997,0.000
81.100754,6.075073,0.000
81.100754,6.102150,0.000
81.100754,6.129227,0.004
81.100754,6.156296,0.000
81.100754,6.183365,0.002
81.100754,6.210442,0.001
81.100754,6.237511,0.000
81.100754,6.264572,0.000
81.100754,6.291641,0.000
81.100754,6.318710,0.000
81.100754,6.345772,0.000
81.100754,6.372833,0.000
81.100754,6.399895,0.000
81.100754,6.426949,0.000
81.100754,6.454010,0.000
81.100754,6.481064,0.000
81.100754,6.508125,0.000
81.100754,6.535172,0.000
81.100754,6.562225,0.000
81.100754,6.589272,0.000
81.100754,6.616318,0.000
81.100754,6.643364,0.000
81.100754,6.670418,0.000
81.100754,6.697456,0.000
81.100754,6.724495,0.000
81.100754,6.751541,0.000
81.100754,6.778587,0.000
81.100754,6.805618,0.000
81.100754,6.832657,0.000
81.100754,6.859688,0.000
81.100754,6.886719,0.000
81.100754,6.913757,0.000
81.100754,6.940788,0.000
81.100754,6.967812,0.000
81.100754,6.994843,0.000
81.100754,7.021873,0.000
81.100754,7.048897,0.000
81.100754,7.075912,0.000
81.100754,7.102936,0.000
81.100754,7.129959,0.000
81.100754,7.156975,0.000
81.100754,7.183998,0.000
81.100754,7.211006,0.000
81.100754,7.238014,0.000
81.100754,7.265030,0.000
81.100754,7.292038,0.000
81.100754,7.319054,0.000
81.100754,7.346046,0.000
81.100754,7.373055,0.000
81.100754,7.400063,0.000
81.100754,7.427063,0.000
81.100754,7.454071,0.000
81.100754,7.481064,0.000
81.100754,7.508057,0.000
81.100754,7.535057,0.000
81.100754,7.562050,0.000
81.100754,7.589035,0.000
81.100754,7.616028,0.000
81.100754,7.643021,0.000
81.100754,7.670006,0.000
81.100754,7.696991,0.000
81.100754,7.723969,0.000
81.100754,7.750954,0.000
81.100754,7.777931,0.000
81.100754,7.804909,0.000
81.100754,7.831886,0.000
81.100754,7.858864,0.000
81.100754,7.885834,0.000
81.100754,7.912804,0.000
81.100754,7.939774,0.000
81.100754,7.966743,0.000
81.100754,7.993706,0.000
81.100754,8.020668,0.000
81.100754,8.047630,0.000
81.100754,8.074585,0.000
81.100754,8.101547,0.000
81.100754,8.128502,0.000
81.100754,8.155464,0.000
81.100754,8.182411,0.000
81.100754,8.209366,0.000
81.100754,8.236313,0.000
81.100754,8.263260,0.000
81.100754,8.290207,0.000
81.100754,8.317154,0.000
81.100754,8.344101,0.000
81.100754,8.371033,0.000
81.100754,8.397972,0.000
81.100754,8.424904,0.000
81.100754,8.451843,0.000
81.100754,8.478775,0.000
81.100754,8.505707,0.000
81.100754,8.532631,0.000
81.100754,8.559563,0.000
81.100754,8.586479,0.000
81.100754,8.613403,0.000
81.100754,8.640327,0.000
81.100754,8.667244,0.000
81.100754,8.694168,0.000
81.100754,8.721085,0.000
81.100754,8.747993,0.000
81.100754,8.774902,0.000
81.100754,8.801819,0.000
81.100754,8.828720,0.000
81.100754,8.855629,0.000
81.100754,8.882538,0.000
81.100754,8.909431,0.000
81.100754,8.936333,0.000
81.100754,8.963234,0.000
81.100754,8.990128,0.000
81.100754,9.017021,0.000
81.100754,9.043915,0.000
81.100754,9.070801,0.000
81.100754,9.097694,0.000
81.100754,9.124573,0.000
81.100754,9.151459,0.000
81.100754,9.178337,0.000
81.100754,9.205223,0.000
81.100754,9.232094,0.000
81.100754,9.258972,0.000
81.100754,9.285851,0.000
81.100754,9.312714,0.000
81.100754,9.339584,0.000
81.100754,9.366455,0.000
81.100754,9.393318,0.000
81.100754,9.420189,0.000
81.100754,9.447044,0.000
81.100754,9.473900,0.000
81.100754,9.500755,0.000
81.100754,9.527618,0.000
81.100754,9.554466,0.000
81.100754,9.581322,0.000
81.100754,9.608170,0.000
81.100754,9.635010,0.000
81.100754,9.661850,0.000
81.100754,9.688705,0.000
81.100754,9.715538,0.000
81.100754,9.742371,0.000
81.100754,9.769211,0.000
81.100754,9.796036,0.000
81.100754,9.822876,0.000
81.100754,9.849701,0.000
81.100754,9.876534,0.000
81.100754,9.903358,0.000
81.100754,9.930176,0.000
81.100754,9.957001,0.000
81.100754,9.983818,0.000
81.100754,10.010635,0.000
81.100754,10.037445,0.000
81.100754,10.064255,0.000
81.127983,5.722969,0.000
81.127983,5.750061,0.000
81.127983,5.777153,0.000
81.127983,5.804245,0.000
81.127983,5.831329,0.000
81.127983,5.858421,0.000
81.127983,5.885506,0.000
81.127983,5.912590,0.004
81.127983,5.939682,0.006
81.127983,5.966759,0.001
81.127983,5.993843,0.000
81.127983,6.020920,0.000
81.127983,6.047997,0.000
81.127983,6.075073,0.000
81.127983,6.102150,0.000
81.127983,6.129227,0.000
81.127983,6.156296,0.194
81.127983,6.183365,0.097
81.127983,6.210442,0.005
81.127983,6.237511,0.000
81.127983,6.264572,0.000
81.127983,6.291641,0.000
81.127983,6.318710,0.000
81.127983,6.345772,0.000
81.127983,6.372833,0.000
81.127983,6.399895,0.000
81.127983,6.426949,0.000
81.127983,6.454010,0.000
81.127983,6.481064,0.000
81.127983,6.508125,0.000
81.127983,6.535172,0.000
81.127983,6.562225,0.000
81.127983,6.589272,0.000
81.127983,6.616318,0.000
81.127983,6.643364,0.000
81.127983,6.670418,0.000
81.127983,6.697456,0.000
81.127983,6.724495,0.000
81.127983,6.751541,0.000
81.127983,6.778587,0.000
81.127983,6.805618,0.000
81.127983,6.832657,0.000
81.127983,6.859688,0.000
81.127983,6.886719,0.000
81.127983,6.913757,0.000
81.127983,6.940788,0.000
81.127983,6.967812,0.000
81.127983,6.994843,0.000
81.127983,7.021873,0.000
81.127983,7.048897,0.000
81.127983,7.075912,0.000
81.127983,7.102936,0.000
81.127983,7.129959,0.000
81.127983,7.156975,0.000
81.127983,7.183998,0.000
81.127983,7.211006,0.000
81.127983,7.238014,0.000
81.127983,7.265030,0.000
81.127983,7.292038,0.000
81.127983,7.319054,0.000
81.127983,7.346046,0.000
81.127983,7.373055,0.000
81.127983,7.400063,0.000
81.127983,7.427063,0.000
81.127983,7.454071,0.000
81.127983,7.481064,0.000
81.127983,7.508057,0.000
81.127983,7.535057,0.000
81.127983,7.562050,0.000
81.127983,7.589035,0.000
81.127983,7.616028,0.000
81.127983,7.643021,0.000
81.127983,7.670006,0.000
81.127983,7.696991,0.000
81.127983,7.723969,0.000
81.127983,7.750954,0.000
81.127983,7.777931,0.000
81.127983,7.804909,0.000
81.127983,7.831886,0.000
81.127983,7.858864,0.000
81.127983,7.885834,0.000
81.127983,7.912804,0.000
81.127983,7.939774,0.000
81.127983,7.966743,0.000
81.127983,7.993706,0.000
81.127983,8.020668,0.000
81.127983,8.047630,0.000
81.127983,8.074585,0.000
81.127983,8.101547,0.000
81.127983,8.128502,0.000
81.127983,8.155464,0.000
81.127983,8.182411,0.000
81.127983,8.209366,0.000
81.127983,8.236313,0.000
81.127983,8.263260,0.000
81.127983,8.290207,0.000
81.127983,8.317154,0.000
81.127983,8.344101,0.000
81.127983,8.371033,0.000
81.127983,8.397972,0.000
81.127983,8.424904,0.000
81.127983,8.451843,0.000
81.127983,8.478775,0.000
81.127983,8.505707,0.000
81.127983,8.532631,0.000
81.127983,8.559563,0.000
81.127983,8.586479,0.000
81.127983,8.613403,0.000
81.127983,8.640327,0.000
81.127983,8.667244,0.000
81.127983,8.694168,0.000
81.127983,8.721085,0.000
81.127983,8.747993,0.000
81.127983,8.774902,0.000
81.127983,8.801819,0.000
81.127983,8.828720,0.000
81.127983,8.855629,0.000
81.127983,8.882538,0.000
81.127983,8.909431,0.000
81.127983,8.936333,0.000
81.127983,8.963234,0.000
81.127983,8.990128,0.000
81.127983,9.017021,0.000
81.127983,9.043915,0.000
81.127983,9.070801,0.000
81.127983,9.097694,0.000
81.127983,9.124573,0.000
81.127983,9.151459,0.000
81.127983,9.178337,0.000
81.127983,9.205223,0.000
81.127983,9.232094,0.000
81.127983,9.258972,0.000
81.127983,9.285851,0.000
81.127983,9.312714,0.000
81.127983,9.339584,0.000
81.127983,9.366455,0.000
81.127983,9.393318,0.000
81.127983,9.420189,0.000
81.127983,9.447044,0.000
81.127983,9.473900,0.000
81.127983,9.500755,0.000
81.127983,9.527618,0.000
81.127983,9.554466,0.000
81.127983,9.581322,0.000
81.127983,9.608170,0.000
81.127983,9.635010,0.000
81.127983,9.661850,0.000
81.127983,9.688705,0.000
81.127983,9.715538,0.000
81.127983,9.742371,0.000
81.127983,9.769211,0.000
81.127983,9.796036,0.000
81.127983,9.822876,0.000
81.127983,9.849701,0.000
81.127983,9.876534,0.000
81.127983,9.903358,0.000
81.127983,9.930176,0.000
81.127983,9.957001,0.000
81.127983,9.983818,0.000
81.127983,10.010635,0.000
81.127983,10.037445,0.000
81.127983,10.064255,0.000
81.155212,5.722969,0.000
81.155212,5.750061,0.000
81.155212,5.777153,0.000
81.155212,5.804245,0.000
81.155212,5.831329,0.000
81.155212,5.858421,0.000
81.155212,5.885506,0.000
81.155212,5.912590,0.000
81.155212,5.939682,0.000
81.155212,5.966759,0.000
81.155212,5.993843,0.000
81.155212,6.020920,0.000
81.155212,6.047997,0.000
81.155212,6.075073,0.000
81.155212,6.102150,0.001
81.155212,6.129227,0.000
81.155212,6.156296,0.589
81.155212,6.183365,1.125
81.155212,6.210442,0.195
81.155212,6.237511,0.000
81.155212,6.264572,0.000
81.155212,6.291641,0.000
81.155212,6.318710,0.000
81.155212,6.345772,0.000
81.155212,6.372833,0.000
81.155212,6.399895,0.000
81.155212,6.426949,0.000
81.155212,6.454010,0.000
81.155212,6.481064,0.000
81.155212,6.508125,0.000
81.155212,6.535172,0.000
81.155212,6.562225,0.000
81.155212,6.589272,0.000
81.155212,6.616318,0.000
81.155212,6.643364,0.000
81.155212,6.670418,0.000
81.155212,6.697456,0.000
81.155212,6.724495,0.000
81.155212,6.751541,0.000
81.155212,6.778587,0.000
81.155212,6.805618,0.000
81.155212,6.832657,0.000
81.155212,6.859688,0.000
81.155212,6.886719,0.000
81.155212,6.913757,0.000
81.155212,6.940788,0.000
81.155212,6.967812,0.000
81.155212,6.994843,0.000
81.155212,7.021873,0.000
81.155212,7.048897,0.000
81.155212,7.075912,0.000
81.155212,7.102936,0.000
81.155212,7.129959,0.000
81.155212,7.156975,0.000
81.155212,7.183998,0.000
81.155212,7.211006,0.000
81.155212,7.238014,0.000
81.155212,7.265030,0.000
81.155212,7.292038,0.000
81.155212,7.319054,0.000
81.155212,7.346046,0.000
81.155212,7.373055,0.000
81.155212,7.400063,0.000
81.155212,7.427063,0.000
81.155212,7.454071,0.000
81.155212,7.481064,0.000
81.155212,7.508057,0.000
81.155212,7.535057,0.000
81.155212,7.562050,0.000
81.155212,7.589035,0.000
81.155212,7.616028,0.000
81.155212,7.643021,0.000
81.155212,7.670006,0.000
81.155212,7.696991,0.000
81.155212,7.723969,0.000
81.155212,7.750954,0.000
81.155212,7.777931,0.000
81.155212,7.804909,0.000
81.155212,7.831886,0.000
81.155212,7.858864,0.000
81.155212,7.885834,0.000
81.155212,7.912804,0.000
81.155212,7.939774,0.000
81.155212,7.966743,0.000
81.155212,7.993706,0.000
81.155212,8.020668,0.000
81.155212,8.047630,0.000
81.155212,8.074585,0.000
81.155212,8.101547,0.000
81.155212,8.128502,0.000
81.155212,8.155464,0.000
81.155212,8.182411,0.000
81.155212,8.209366,0.000
81.155212,8.236313,0.000
81.155212,8.263260,0.000
81.155212,8.290207,0.000
81.155212,8.317154,0.000
81.155212,8.344101,0.000
81.155212,8.371033,0.000
81.155212,8.397972,0.000
81.155212,8.424904,0.000
81.155212,8.451843,0.000
81.155212,8.478775,0.000
81.155212,8.505707,0.000
81.155212,8.532631,0.000
81.155212,8.559563,0.000
81.155212,8.586479,0.000
81.155212,8.613403,0.000
81.155212,8.640327,0.000
81.155212,8.667244,0.000
81.155212,8.694168,0.000
81.155212,8.721085,0.000
81.155212,8.747993,0.000
81.155212,8.774902,0.000
81.155212,8.801819,0.000
81.155212,8.828720,0.000
81.155212,8.855629,0.000
81.155212,8.882538,0.000
81.155212,8.909431,0.000
81.155212,8.936333,0.000
81.155212,8.963234,0.000
81.155212,8.990128,0.000
81.155212,9.017021,0.000
81.155212,9.043915,0.000
81.155212,9.070801,0.000
81.155212,9.097694,0.000
81.155212,9.124573,0.000
81.155212,9.151459,0.000
81.155212,9.178337,0.000
81.155212,9.205223,0.000
81.155212,9.232094,0.000
81.155212,9.258972,0.000
81.155212,9.285851,0.000
81.155212,9.312714,0.000
81.155212,9.339584,0.000
81.155212,9.366455,0.000
81.155212,9.393318,0.000
81.155212,9.420189,0.000
81.155212,9.447044,0.000
81.155212,9.473900,0.000
81.155212,9.500755,0.000
81.155212,9.527618,0.000
81.155212,9.554466,0.000
81.155212,9.581322,0.000
81.155212,9.608170,0.000
81.155212,9.635010,0.000
81.155212,9.661850,0.000
81.155212,9.688705,0.000
81.155212,9.715538,0.000
81.155212,9.742371,0.000
81.155212,9.769211,0.000
81.155212,9.796036,0.000
81.155212,9.822876,0.000
81.155212,9.849701,0.000
81.155212,9.876534,0.000
81.155212,9.903358,0.000
81.155212,9.930176,0.000
81.155212,9.957001,0.000
81.155212,9.983818,0.000
81.155212,10.010635,0.000
81.155212,10.037445,0.000
81.155212,10.064255,0.000
81.182442,5.722969,0.000
81.182442,5.750061,0.000
81.182442,5.777153,0.000
81.182442,5.804245,0.000
81.182442,5.831329,0.000
81.182442,5.858421,0.000
81.182442,5.885506,0.000
81.182442,5.912590,0.000
81.182442,5.939682,0.000
81.182442,5.966759,0.000
81.182442,5.993843,0.000
81.182442,6.020920,0.000
81.182442,6.047997,0.000
81.182442,6.075073,0.000
81.182442,6.102150,0.000
81.182442,6.129227,0.001
81.182442,6.156296,0.289
81.182442,6.183365,1.807
81.182442,6.210442,1.071
81.182442,6.237511,0.081
81.182442,6.264572,0.000
81.182442,6.291641,0.000
81.182442,6.318710,0.000
81.182442,6.345772,0.000
81.182442,6.372833,0.000
81.182442,6.399895,0.000
81.182442,6.426949,0.000
81.182442,6.454010,0.000
81.182442,6.481064,0.000
81.182442,6.508125,0.000
81.182442,6.535172,0.000
81.182442,6.562225,0.000
81.182442,6.589272,0.000
81.182442,6.616318,0.000
81.182442,6.643364,0.000
81.182442,6.670418,0.000
81.182442,6.697456,0.000
81.182442,6.724495,0.000
81.182442,6.751541,0.000
81.182442,6.778587,0.000
81.182442,6.805618,0.000
81.182442,6.832657,0.000
81.182442,6.859688,0.000
81.182442,6.886719,0.000
81.182442,6.913757,0.000
81.182442,6.940788,0.000
81.182442,6.967812,0.000
81.182442,6.994843,0.000
81.182442,7.021873,0.000
81.182442,7.048897,0.000
81.182442,7.075912,0.000
81.182442,7.102936,0.000
81.182442,7.129959,0.000
81.182442,7.156975,0.000
81.182442,7.183998,0.000
81.182442,7.211006,0.000
81.182442,7.238014,0.000
81.182442,7.265030,0.000
81.182442,7.292038,0.000
81.182442,7.319054,0.000
81.182442,7.346046,0.000
81.182442,7.373055,0.000
81.182442,7.400063,0.000
81.182442,7.427063,0.000
81.182442,7.454071,0.000
81.182442,7.481064,0.000
81.182442,7.508057,0.000
81.182442,7.535057,0.000
81.182442,7.562050,0.000
81.182442,7.589035,0.000
81.182442,7.616028,0.000
81.182442,7.643021,0.000
81.182442,7.670006,0.000
81.182442,7.696991,0.000
81.182442,7.723969,0.000
81.182442,7.750954,0.000
81.182442,7.777931,0.000
81.182442,7.804909,0.000
81.182442,7.831886,0.000
81.182442,7.858864,0.000
81.182442,7.885834,0.000
81.182442,7.912804,0.000
81.182442,7.939774,0.000
81.182442,7.966743,0.000
81.182442,7.993706,0.000
81.182442,8.020668,0.000
81.182442,8.047630,0.000
81.182442,8.074585,0.000
81.182442,8.101547,0.000
81.182442,8.128502,0.000
81.182442,8.155464,0.000
81.182442,8.182411,0.000
81.182442,8.209366,0.000
81.182442,8.236313,0.000
81.182442,8.263260,0.000
81.182442,8.290207,0.000
81.182442,8.317154,0.000
81.182442,8.344101,0.000
81.182442,8.371033,0.000
81.182442,8.397972,0.000
81.182442,8.424904,0.000
81.182442,8.451843,0.000
81.182442,8.478775,0.000
81.182442,8.505707,0.000
81.182442,8.532631,0.000
81.182442,8.559563,0.000
81.182442,8.586479,0.000
81.182442,8.613403,0.000
81.182442,8.640327,0.000
81.182442,8.667244,0.000
81.182442,8.694168,0.000
81.182442,8.721085,0.000
81.182442,8.747993,0.000
81.182442,8.774902,0.000
81.182442,8.801819,0.000
81.182442,8.828720,0.000
81.182442,8.855629,0.000
81.182442,8.882538,0.000
81.182442,8.909431,0.000
81.182442,8.936333,0.000
81.182442,8.963234,0.000
81.182442,8.990128,0.000
81.182442,9.017021,0.000
81.182442,9.043915,0.000
81.182442,9.070801,0.000
81.182442,9.097694,0.000
81.182442,9.124573,0.000
81.182442,9.151459,0.000
81.182442,9.178337,0.000
81.182442,9.205223,0.000
81.182442,9.232094,0.000
81.182442,9.258972,0.000
81.182442,9.285851,0.000
81.182442,9.312714,0.000
81.182442,9.339584,0.000
81.182442,9.366455,0.000
81.182442,9.393318,0.000
81.182442,9.420189,0.000
81.182442,9.447044,0.000
81.182442,9.473900,0.000
81.182442,9.500755,0.000
81.182442,9.527618,0.000
81.182442,9.554466,0.000
81.182442,9.581322,0.000
81.182442,9.608170,0.000
81.182442,9.635010,0.000
81.182442,9.661850,0.000
81.182442,9.688705,0.000
81.182442,9.715538,0.000
81.182442,9.742371,0.000
81.182442,9.769211,0.000
81.182442,9.796036,0.000
81.182442,9.822876,0.000
81.182442,9.849701,0.000
81.182442,9.876534,0.000
81.182442,9.903358,0.000
81.182442,9.930176,0.000
81.182442,9.957001,0.000
81.182442,9.983818,0.000
81.182442,10.010635,0.000
81.182442,10.037445,0.000
81.182442,10.064255,0.000
81.209671,5.722969,0.000
81.209671,5.750061,0.000
81.209671,5.777153,0.000
81.209671,5.804245,0.000
81.209671,5.831329,0.000
81.209671,5.858421,0.000
81.209671,5.885506,0.000
81.209671,5.912590,0.000
81.209671,5.939682,0.000
81.209671,5.966759,0.000
81.209671,5.993843,0.000
81.209671,6.020920,0.000
81.209671,6.047997,0.000
81.209671,6.075073,0.000
81.209671,6.102150,0.000
81.209671,6.129227,0.001
81.209671,6.156296,0.022
81.209671,6.183365,0.746
81.209671,6.210442,1.606
81.209671,6.237511,0.427
81.209671,6.264572,0.006
81.209671,6.291641,0.000
81.209671,6.318710,0.000
81.209671,6.345772,0.000
81.209671,6.372833,0.000
81.209671,6.399895,0.000
81.209671,6.426949,0.000
81.209671,6.454010,0.000
81.209671,6.481064,0.000
81.209671,6.508125,0.000
81.209671,6.535172,0.000
81.209671,6.562225,0.000
81.209671,6.589272,0.000
81.209671,6.616318,0.000
81.209671,6.643364,0.000
81.209671,6.670418,0.000
81.209671,6.697456,0.000
81.209671,6.724495,0.000
81.209671,6.751541,0.000
81.209671,6.778587,0.000
81.209671,6.805618,0.000
81.209671,6.832657,0.000
81.209671,6.859688,0.000
81.209671,6.886719,0.000
81.209671,6.913757,0.000
81.209671,6.940788,0.000
81.209671,6.967812,0.000
81.209671,6.994843,0.000
81.209671,7.021873,0.000
81.209671,7.048897,0.000
81.209671,7.075912,0.000
81.209671,7.102936,0.000
81.209671,7.129959,0.000
81.209671,7.156975,0.000
81.209671,7.183998,0.000
81.209671,7.211006,0.000
81.209671,7.238014,0.000
81.209671,7.265030,0.000
81.209671,7.292038,0.000
81.209671,7.319054,0.000
81.209671,7.346046,0.000
81.209671,7.373055,0.000
81.209671,7.400063,0.000
81.209671,7.427063,0.000
81.209671,7.454071,0.000
81.209671,7.481064,0.000
81.209671,7.508057,0.000
81.209671,7.535057,0.000
81.209671,7.562050,0.000
81.209671,7.589035,0.000
81.209671,7.616028,0.000
81.209671,7.643021,0.000
81.209671,7.670006,0.000
81.209671,7.696991,0.000
81.209671,7.723969,0.000
81.209671,7.750954,0.000
81.209671,7.777931,0.000
81.209671,7.804909,0.000
81.209671,7.831886,0.000
81.209671,7.858864,0.000
81.209671,7.885834,0.000
81.209671,7.912804,0.000
81.209671,7.939774,0.000
81.209671,7.966743,0.000
81.209671,7.993706,0.000
81.209671,8.020668,0.000
81.209671,8.047630,0.000
81.209671,8.074585,0.000
81.209671,8.101547,0.000
81.209671,8.128502,0.000
81.209671,8.155464,0.000
81.209671,8.182411,0.000
81.209671,8.209366,0.000
81.209671,8.236313,0.000
81.209671,8.263260,0.000
81.209671,8.290207,0.000
81.209671,8.317154,0.000
81.209671,8.344101,0.000
81.209671,8.371033,0.000
81.209671,8.397972,0.000
81.209671,8.424904,0.000
81.209671,8.451843,0.000
81.209671,8.478775,0.000
81.209671,8.505707,0.000
81.209671,8.532631,0.000
81.209671,8.559563,0.000
